"","words","term.freq","doc.freq"
"17503","shawvi",1,1
"17504","waterpower.v",1,1
"17505","exploit",2,1
"17506","mortal",1,1
"17507","falla",2,1
"17508","explor-quebec",1,1
"17509","everywbeie",1,1
"17510","atm",1,1
"17511","anoreciate",1,1
"17512","standpoints",1,1
"17513","housekeepers",1,1
"17514","dissatisfied",1,1
"17515","g;»pn.e",1,1
"17516","u.t",1,1
"17517","ruie",1,1
"17518","itates",1,1
"17519","comer",2,1
"17520","od#y",1,1
"17521","ashing",2,1
"17522","abney",1,1
"17523","new.paper",1,1
"17524","ito",2,1
"17525","foundry",2,1
"17526","anadian",3,1
"17527","tank",2,1
"17528","occupies",4,1
"17529","diameter",2,1
"17530","panions",1,1
"17531","erage",3,1
"17532","t,h",1,1
"17533","attests",1,1
"17534","opern",1,1
"17535","collins",3,1
"17536","conveyed",3,1
"17537","hsr",1,1
"17538","broth",1,1
"17539","borbood",1,1
"17540","nnta",1,1
"17541","norway",14,1
"17542","b«y",2,1
"17543","cem",1,1
"17544","tery",1,1
"17545","gonist",1,1
"17546","conduc",1,1
"17547","unprecedented",6,1
"17548","dtwson",1,1
"17549","quy.m",1,1
"17550","wsi",1,1
"17551","aa*t",1,1
"17552","melee",1,1
"17553","ensued",1,1
"17554","tlmm",1,1
"17555","bouse",1,1
"17556","jiarts",1,1
"17557","sepaiwt",1,1
"17558","iwl",2,1
"17559","costed",1,1
"17560","i'm",4,1
"17561","phrase",2,1
"17562","uaed",1,1
"17563","r;bullion",1,1
"17564","kt.t",1,1
"17565","tlnv",1,1
"17566","blî",1,1
"17567","pr-p»r.tl",1,1
"17568","marv",2,1
"17569","sav-wigm",1,1
"17570","fetch",1,1
"17571","exervthing",1,1
"17572","fuse",1,1
"17573","exhausting",1,1
"17574","lompanv",1,1
"17575","demonstration",7,1
"17576","succès",1,1
"17577","henceforth",1,1
"17578","activities",18,1
"17579","becormj",1,1
"17580","farnham",2,1
"17581","sojooo",1,1
"17582","dir",4,1
"17583","lethbridge",4,1
"17584","practiced",1,1
"17585","aqd",1,1
"17586","refers",1,1
"17587","hanoi",5,1
"17588","diabetes",1,1
"17589","manuf",1,1
"17590","spokc.se",1,1
"17591","graceful'y",1,1
"17592","accept#b",1,1
"17593","poln.lng",1,1
"17594","weaken",1,1
"17595","reverse",4,1
"17596","a'kej",1,1
"17597","concernai",1,1
"17598","iina.ia",1,1
"17599","young-eyed",1,1
"17600","patrolling",1,1
"17601","cee«ie",1,1
"17602","makeshift",1,1
"17603","lightships",1,1
"17604","confidential",2,1
"17605","maimer",1,1
"17606","puzzled",1,1
"17607","i.ia",1,1
"17608","launch",3,1
"17609","canadaî",1,1
"17610","thine",1,1
"17611","clans",1,1
"17612","hinterland",1,1
"17613","breeders",19,1
"17614","excep",1,1
"17615","proverb",1,1
"17616","servos",1,1
"17617","h'ghest",1,1
"17618","mast",2,1
"17619","importsnt",1,1
"17620","cttices",1,1
"17621","deed",6,1
"17622","starks",7,1
"17623","unsweetened",1,1
"17624","choco",1,1
"17625","trunks",1,1
"17626","ottatoi",1,1
"17627","balanç",1,1
"17628","duo",1,1
"17629","anoe",1,1
"17630","fertility",7,1
"17631","onaervation",1,1
"17632","lyall",1,1
"17633","hodgina",2,1
"17634","jeaaie",1,1
"17635","calda",1,1
"17636","herring",3,1
"17637","moisture",6,1
"17638","rotation",4,1
"17639","swain",1,1
"17640","reilly",1,1
"17641","tlned",1,1
"17642","l,u",1,1
"17643","unruiineae",1,1
"17644","raizo",1,1
"17645","consul-general",1,1
"17646","bottled",1,1
"17647","freer",2,1
"17648","imply",2,1
"17649","blamed",2,1
"17650","monastery",1,1
"17651","tpi",1,1
"17652","thein",1,1
"17653","gently",3,1
"17654","miinroa",1,1
"17655","mcintosh",2,1
"17656","alo",1,1
"17657","tudhcqie",1,1
"17658","cutters",1,1
"17659","sleigh",2,1
"17660","lis*t",1,1
"17661","screen",8,1
"17662","ectcd",1,1
"17663","extraordi",1,1
"17664","laymen",3,1
"17665","presbytery",4,1
"17666","transported",2,1
"17667","vity",1,1
"17668","denomination",2,1
"17669","thornby",1,1
"17670","cidera",1,1
"17671","ikjl.lnloa",1,1
"17672","catarrhoeone",1,1
"17673","exemplified",3,1
"17674","thè",1,1
"17675","balada",2,1
"17676","wh»cn",1,1
"17677","cuts",5,1
"17678","cwts",1,1
"17679","fifty-three",2,1
"17680","loads",2,1
"17681","hewn",2,1
"17682","dde",1,1
"17683","aceount",1,1
"17684","hardings",1,1
"17685","lee-dillon",1,1
"17686","penaburst",1,1
"17687","brigade",7,1
"17688","canad.an",1,1
"17689","stationed",4,1
"17690","exceptions",3,1
"17691","fath",1,1
"17692","niands",1,1
"17693","natrons",1,1
"17694","i,""bushel",1,1
"17695","jos",2,1
"17696","kiloocb",1,1
"17697","dupli",1,1
"17698","blyth",1,1
"17699","sh.wtllle.que",1,1
"17700","vctioii",1,1
"17701","sécré",1,1
"17702","transmitting",1,1
"17703","memorandum",3,1
"17704","answering",1,1
"17705","considéra",1,1
"17706","approves",3,1
"17707","oonse",1,1
"17708","gotten",1,1
"17709","mr*e",1,1
"17710","instrue",1,1
"17711","dnune",1,1
"17712","bavarian",1,1
"17713","appromefi",1,1
"17714","wvslud",1,1
"17715","iuhon",1,1
"17716","mem.h.i",1,1
"17717","surgery",4,1
"17718","mcgill",3,1
"17719","minaire",1,1
"17720","seigniory",1,1
"17721","ecclesiastical",1,1
"17722","unbroken",5,1
"17723","granting",4,1
"17724","expedience",1,1
"17725","church]y",1,1
"17726","principality",1,1
"17727","isle-aux-coudres",1,1
"17728","commemorated",1,1
"17729","chaplains",1,1
"17730","tarrboa",1,1
"17731","etoa",1,1
"17732","hld.nfc.ir",1,1
"17733","anu",3,1
"17734","hlad",1,1
"17735","ijt",1,1
"17736","atone",2,1
"17737","gravel",1,1
"17738","lumbago",15,1
"17739","kindred",2,1
"17740","rured",1,1
"17741","banni",1,1
"17742","dlabete",2,1
"17743","mellltue",1,1
"17744","manafse",1,1
"17745","taring",1,1
"17746","como",1,1
"17747","estera",1,1
"17748","inclusive",2,1
"17749","lob",1,1
"17750","francteoo",1,1
"17751","heattle",1,1
"17752","rowland",1,1
"17753","reohn",1,1
"17754","variable",1,1
"17755","atop",1,1
"17756","overs",1,1
"17757","tonga",1,1
"17758","kir",2,1
"17759","lienry",1,1
"17760","enthusiasm",8,1
"17761","eaui",1,1
"17762","jaunts",1,1
"17763","bugle",1,1
"17764","arranging",5,1
"17765","manoeuvres",4,1
"17766","aldershot",2,1
"17767","llis",2,1
"17768","surroundings",3,1
"17769","vinegar",1,1
"17770","loyeee",1,1
"17771","nnlit",1,1
"17772","coerced",1,1
"17773","dime",2,1
"17774","novel",2,1
"17775","iolati",1,1
"17776","owf",1,1
"17777","bauds",1,1
"17778","catarrhoaone",2,1
"17779","experimenting",1,1
"17780","sulta",1,1
"17781","alee",1,1
"17782","storekeepers",2,1
"17783","s'the",1,1
"17784","illustrate",1,1
"17785","thrive",4,1
"17786","heckling",1,1
"17787","unexperienced",1,1
"17788","disconcerting",1,1
"17789","reflect",2,1
"17790","epe",1,1
"17791","iker",1,1
"17792","etay",1,1
"17793","suite",5,1
"17794","overlooking",2,1
"17795","gilded",1,1
"17796","coat-of",1,1
"17797","proclaims",2,1
"17798","occupant",2,1
"17799","loulso",1,1
"17800","portraits",3,1
"17801","occupants",1,1
"17802","blr",1,1
"17803","countess",3,1
"17804","madame",2,1
"17805","derby",3,1
"17806","staircase",1,1
"17807","dining",4,1
"17808","unobserved",1,1
"17809","loyalist",3,1
"17810","gathers",2,1
"17811","luncheon",6,1
"17812","membership",9,1
"17813","lboee",1,1
"17814","migrated",5,1
"17815","ilia",4,1
"17816","lordship",1,1
"17817","bishon",1,1
"17818","bemoaned",1,1
"17819","pomible",1,1
"17820","ancestry",1,1
"17821","poo",2,1
"17822","ftnboer",1,1
"17823","ballad",1,1
"17824","tl.ii",1,1
"17825","vertt",1,1
"17826","nirnt",1,1
"17827","confronted",2,1
"17828","rec",2,1
"17829","dicta",1,1
"17830","ilie",1,1
"17831","seriate",1,1
"17832","mdttion",1,1
"17833","trsirs",1,1
"17834","grapple",1,1
"17835","d»al",1,1
"17836","lidtrals",1,1
"17837","gen-ite",1,1
"17838","erally",1,1
"17839","loose",5,1
"17840","an(*j",1,1
"17841","hyelop",1,1
"17842","transcendent",1,1
"17843","yellow",6,1
"17844","rareripejearly",1,1
"17845","crawforj",1,1
"17846","blberta",1,1
"17847","itiohi",1,1
"17848","pruning",1,1
"17849","lew-used",1,1
"17850","privileged",3,1
"17851","anglican",6,1
"17852","taciturn",1,1
"17853","old-timers",1,1
"17854","tongue",2,1
"17855","pirti",1,1
"17856","lumps",1,1
"17857","hacks",1,1
"17858","grubs",2,1
"17859","maggots",2,1
"17860","emerge",1,1
"17861","warble",1,1
"17862","fiy",1,1
"17863","grub",2,1
"17864","larva",1,1
"17865","hatched",5,1
"17866","ineorrec",1,1
"17867","hadwin",1,1
"17868","pathol",1,1
"17869","gis",1,1
"17870","heal",2,1
"17871","agr",1,1
"17872","clai",1,1
"17873","licked",1,1
"17874","ulti-ma",1,1
"17875","wsy",1,1
"17876","edocati",1,1
"17877","k.stern",1,1
"17878","r»g:a*rar",1,1
"17879","helpfully",1,1
"17880","illustre!ed",1,1
"17881","optes",1,1
"17882","coeur",1,1
"17883","princeton",2,1
"17884","fa*t",1,1
"17885","usi",3,1
"17886","kgcglvgcl",1,1
"17887","rrgu",1,1
"17888","nual",2,1
"17889","cornea",2,1
"17890","odridfif",1,1
"17891","üclts",1,1
"17892","unnu",1,1
"17893","oceans",6,1
"17894","arteries",2,1
"17895","hardening",1,1
"17896","wh#a",1,1
"17897","haldane",1,1
"17898","outeide",1,1
"17899","isles",11,1
"17900","chun-eel",1,1
"17901","custodian",2,1
"17902","laei",1,1
"17903","grower",4,1
"17904","atis",1,1
"17905","lival",1,1
"17906","drainage",7,1
"17907","rvc",1,1
"17908","stimulated",5,1
"17909","niaiket",1,1
"17910","simpson",1,1
"17911","mcfarlane-douglas",3,1
"17912","manufao",1,1
"17913","hem",5,1
"17914","th.it",1,1
"17915","worry",6,1
"17916","f.nglish-spcakiog",1,1
"17917","feuding",1,1
"17918","ouu",1,1
"17919","resit",1,1
"17920","hiding",3,1
"17921","expo",1,1
"17922","dly",1,1
"17923","minerals",10,1
"17924","irishmen",2,1
"17925","fofj",1,1
"17926","terrier",1,1
"17927","darker",1,1
"17928","northcote",1,1
"17929","ltoysl",1,1
"17930","datly",1,1
"17931","reasons",15,1
"17932","hurried",1,1
"17933","vtiered",1,1
"17934","iî!s",1,1
"17935","tts",1,1
"17936","aral",1,1
"17937","linked",6,1
"17938","trr",1,1
"17939","sr-m",1,1
"17940","whrn",1,1
"17941","mrtonal",1,1
"17942","et.ua",1,1
"17943","ch,m",1,1
"17944","chk",1,1
"17945","flail-on",1,1
"17946","stb",1,1
"17947","irwliieite",1,1
"17948","angrier",1,1
"17949","mamtia",1,1
"17950","exactness",1,1
"17951","recol-hranch",1,1
"17952","lect",1,1
"17953","lavine",1,1
"17954","ap-augurating",1,1
"17955","yiellation",1,1
"17956","disyiensing",1,1
"17957","natures",1,1
"17958","sires",2,1
"17959","herbs",2,1
"17960","roote",1,1
"17961","barks",1,1
"17962","berries",4,1
"17963","shawviujc",1,1
"17964","qvk",1,1
"17965","mght",1,1
"17966","uhunt",1,1
"17967","conlov",1,1
"17968","luke's",1,1
"17969","eonclusion",1,1
"17970","bably",1,1
"17971","appro",2,1
"17972","ingoli",1,1
"17973","pnadops",1,1
"17974","millar",5,1
"17975","wakening",1,1
"17976","k*ndi",1,1
"17977","citis",1,1
"17978","fleecy",1,1
"17979","blanket",5,1
"17980","serviceable",2,1
"17981","recognised",7,1
"17982","examina",2,1
"17983","postpaid",7,1
"17984","catarrhozone",1,1
"17985","ca-that",1,1
"17986","tarrhosone",1,1
"17987","liil",1,1
"17988","jrldge",1,1
"17989","gav",1,1
"17990","reminded",5,1
"17991","abra",1,1
"17992","imitations",11,1
"17993","zone",8,1
"17994","nder",2,1
"17995","iwix-el",1,1
"17996","nostrils",2,1
"17997","privately",3,1
"17998","ed!y",1,1
"17999","sturdy",5,1
"18000","propos'd",1,1
"18001","rutland",1,1
"18002","iven",1,1
"18003","lmlt",1,1
"18004","omitreu",1,1
"18005","aciouaneea",1,1
"18006","gatherings",1,1
"18007","distinctly",3,1
"18008","disorganiz",1,1
"18009","emkal",1,1
"18010","demanding",2,1
"18011","impostd",1,1
"18012","bellairs",1,1
"18013","traveling",2,1
"18014","lon-ix",1,1
"18015","democrat",1,1
"18016","sjhool",1,1
"18017","hardwood",2,1
"18018","ronto",2,1
"18019","creatast",1,1
"18020","beninese",1,1
"18021","kxa",1,1
"18022","telia",1,1
"18023","caanot",1,1
"18024","n#w",1,1
"18025","sherte",1,1
"18026","atlantia",1,1
"18027","psssass",1,1
"18028","whistled",1,1
"18029","loudly",1,1
"18030","wenders",1,1
"18031","wireless",4,1
"18032","hse",1,1
"18033","oepeetta",1,1
"18034","leans",2,1
"18035","bheinefts",1,1
"18036","collror",1,1
"18037","hool",1,1
"18038","maenlfloent",1,1
"18039","oetaîorne",1,1
"18040","weights",6,1
"18041","regulations",19,1
"18042","amended",4,1
"18043","spring-scale",1,1
"18044","departmental",2,1
"18045","agitition",1,1
"18046","pelletier",1,1
"18047","siory*efh",1,1
"18048","irizlng",1,1
"18049","syftem",1,1
"18050","glaciers",4,1
"18051","newly-gained",1,1
"18052","fuvtbeen",1,1
"18053","ellas",1,1
"18054","secy",1,1
"18055","vanced",1,1
"18056","viprrw",1,1
"18057","tereet",1,1
"18058","redetermlaod",1,1
"18059","tiff",1,1
"18060","p.rue",1,1
"18061","w.r",1,1
"18062","ab(j",1,1
"18063","baaod",1,1
"18064","coeat-lleet",1,1
"18065","t'buvnuv",1,1
"18066","harbors",1,1
"18067","fli-nd",1,1
"18068","nmth",1,1
"18069","poealblllty",1,1
"18070","tbroogb",1,1
"18071","y.w",1,1
"18072","japan::ese",1,1
"18073","jeu",1,1
"18074","temigration",1,1
"18075","i.ast",1,1
"18076","males",20,1
"18077","females",16,1
"18078","hildr",1,1
"18079","mcl",2,1
"18080","nassau",1,1
"18081","fvr",1,1
"18082","inlet",1,1
"18083","decorates",1,1
"18084","deacrip-tivc",1,1
"18085","bafiin",1,1
"18086","lows",1,1
"18087","reserves",13,1
"18088","haskat-chew",1,1
"18089","occasioned",1,1
"18090","lodge-polo",1,1
"18091","shoot",2,1
"18092","marksmen",1,1
"18093","lited",1,1
"18094","stiles",1,1
"18095","chateau",6,1
"18096","laat",3,1
"18097","ex-president's",1,1
"18098","inimical",1,1
"18099","materialized",1,1
"18100","fake",2,1
"18101","evolved",2,1
"18102","setentlôe",1,1
"18103","puetage",1,1
"18104","disorder",2,1
"18105","dimly",2,1
"18106","epileptics",1,1
"18107","gainer",1,1
"18108","inordixpj",1,1
"18109","faculties",1,1
"18110","declining",4,1
"18111","devotedly",1,1
"18112","hardisty",1,1
"18113","fonder",1,1
"18114","beloved",4,1
"18115","helpmate",1,1
"18116","philanthropies",1,1
"18117","niversity",1,1
"18118","lnrn,ha",1,1
"18119","atartlej",1,1
"18120","ib.vt",1,1
"18121","batter",2,1
"18122","archieston",1,1
"18123","benefactions",2,1
"18124","descended",2,1
"18125","lobby",1,1
"18126","temperature",7,1
"18127","uar",2,1
"18128","typists",4,1
"18129","eilts",1,1
"18130","htntion",1,1
"18131","ngent",1,1
"18132","serrke",1,1
"18133","llrst",1,1
"18134","lourlh",1,1
"18135","anplica",1,1
"18136","bridegroom",1,1
"18137","ueains",1,1
"18138","unsurpassed",1,1
"18139","toilers",1,1
"18140","lord's",2,1
"18141","aggravated",1,1
"18142","prob",4,1
"18143","ijd",1,1
"18144","lhe,r",1,1
"18145","joung",1,1
"18146","tundras",1,1
"18147","lem",3,1
"18148","unwilling",1,1
"18149","traordlonry",1,1
"18150","turn-wife",1,1
"18151","bellied",1,1
"18152","plover",2,1
"18153","guardians",3,1
"18154","thlth-country",1,1
"18155","thompson's",1,1
"18156","vaudeville",4,1
"18157","managers",4,1
"18158","ploys",1,1
"18159","disadvantage",3,1
"18160","foot-management",1,1
"18161","theaters",1,1
"18162","furthermore",5,1
"18163","chorus",2,1
"18164","divert",2,1
"18165","centered",1,1
"18166","bustn",1,1
"18167","talented",1,1
"18168","cohan",1,1
"18169","fami'y",1,1
"18170","num-pacific",1,1
"18171","cuthbertson",1,1
"18172","survives",1,1
"18173","rket",1,1
"18174","gnrdetiers",1,1
"18175","msay",1,1
"18176","cuetamecafor",1,1
"18177","ntmtloai",1,1
"18178","nntc#'i",1,1
"18179","acedt",1,1
"18180","becwux",1,1
"18181","afore",2,1
"18182","eetxbttshed",1,1
"18183","sixiv/amr",1,1
"18184","hmall",1,1
"18185","wtndmill",1,1
"18186","htahle",1,1
"18187","houne",1,1
"18188","oranar",1,1
"18189","bummer",1,1
"18190","fallow",1,1
"18191","miool",1,1
"18192","signais",1,1
"18193","watchmen",1,1
"18194","murine",1,1
"18195","wa»*t",1,1
"18196","candidat",1,1
"18197","wyattrlbute",1,1
"18198","thl",3,1
"18199","tirst-class",1,1
"18200","suff",1,1
"18201","steno",1,1
"18202","drtto",1,1
"18203","limitfd",1,1
"18204","gin",1,1
"18205","dru",1,1
"18206","biith",1,1
"18207","warts",1,1
"18208","examinations",33,1
"18209","lulil",1,1
"18210","stenographer",2,1
"18211","typuts",1,1
"18212","tlemen",1,1
"18213","contens",1,1
"18214","ler",1,1
"18215","dcvel-j",1,1
"18216","loaf",8,1
"18217","plating",1,1
"18218","fpecial",1,1
"18219","neceooary",1,1
"18220","bridgea",1,1
"18221","opinent",1,1
"18222","deep-sea",2,1
"18223","taper",1,1
"18224","veent",1,1
"18225","atee",1,1
"18226","mado",1,1
"18227","guarau",1,1
"18228","praoaaa",1,1
"18229","elementary",7,1
"18230","rnougb",1,1
"18231","twenty-two",2,1
"18232","nearing",1,1
"18233","mènes",1,1
"18234","viaduct",1,1
"18235","scientists",5,1
"18236","gat",2,1
"18237","lessard",1,1
"18238","che.nl",1,1
"18239","collision",1,1
"18240","bovs",1,1
"18241","autopsy",1,1
"18242","larabie",1,1
"18243","stallions",2,1
"18244","reproduce",1,1
"18245","upeedy",1,1
"18246","high-class",3,1
"18247","oruo",1,1
"18248","chemfcal",1,1
"18249","ren",5,1
"18250","prover",1,1
"18251","ilez",1,1
"18252","ravured",1,1
"18253","britishers",1,1
"18254","ails",1,1
"18255","gallant",6,1
"18256","adventurer",1,1
"18257","objective",5,1
"18258","nuggets",1,1
"18259","throws",2,1
"18260","romantic",2,1
"18261","alluring",1,1
"18262","glamor",1,1
"18263","fastnesses",1,1
"18264","baffin",3,1
"18265","north-eastern",1,1
"18266","seeker",1,1
"18267","munn",1,1
"18268","disdaining",1,1
"18269","esquimaux",1,1
"18270","peltry",1,1
"18271","arctics",1,1
"18272","defraying",1,1
"18273","specimens",6,1
"18274","glistening",1,1
"18275","panda",1,1
"18276","channvis",1,1
"18277","charted",3,1
"18278","sadly",2,1
"18279","museum",8,1
"18280","maps",7,1
"18281","hiâ",1,1
"18282","suffice",2,1
"18283","klein",1,1
"18284","bition",1,1
"18285","newer",3,1
"18286","haiel",1,1
"18287","agg",1,1
"18288","ivarl",1,1
"18289","blackwell",1,1
"18290","tfi»rt",1,1
"18291","kro",1,1
"18292","bvrning",1,1
"18293","cta»-sjhm",1,1
"18294","ular",2,1
"18295","perf«*rmanee",1,1
"18296","ugvd",1,1
"18297","vividly",4,1
"18298","sande",1,1
"18299","mrtieipants",1,1
"18300","reused",1,1
"18301","illumination",1,1
"18302","firework",1,1
"18303","f'air",1,1
"18304","offspring",2,1
"18305","publicly",3,1
"18306","compellea",1,1
"18307","wlthoutldeutlfica",1,1
"18308","documents",3,1
"18309","rjlji",1,1
"18310","importer's",1,1
"18311","obviously",4,1
"18312","obstruct",1,1
"18313","vanasse",1,1
"18314","depredations",2,1
"18315","plunders",1,1
"18316","thefts",1,1
"18317","eskimos",4,1
"18318","ditions",1,1
"18319","uuem",1,1
"18320","ployai",1,1
"18321","l'tal",1,1
"18322","burdens",5,1
"18323","rcs",1,1
"18324","xxt",1,1
"18325","navy",30,1
"18326","navvy",1,1
"18327","nies",2,1
"18328","endurance",3,1
"18329","moosejaw",1,1
"18330","al*out",1,1
"18331","alas",1,1
"18332","b*r",1,1
"18333","lacombe",1,1
"18334","irdens",1,1
"18335","incoming",2,1
"18336","u't",1,1
"18337","for.l",1,1
"18338","ttt",1,1
"18339","quota",8,1
"18340","anti-imperialist",1,1
"18341","wl)ere",1,1
"18342","rtock",1,1
"18343","ety",2,1
"18344","n,,w",1,1
"18345","patters",1,1
"18346","pncee",1,1
"18347","janus",1,1
"18348","jospidt",1,1
"18349","pumht-tl",1,1
"18350","peacefully",1,1
"18351","menduty",1,1
"18352","randaletown",1,1
"18353","antrim",1,1
"18354","theee",3,1
"18355","weft",2,1
"18356","firing",2,1
"18357","sharing",3,1
"18358","thuraday",1,1
"18359","olt«i",1,1
"18360","eneplete",1,1
"18361","ilehtlnf",1,1
"18362","itrengu",1,1
"18363","navalead",1,1
"18364","heranne",1,1
"18365","sspendltiir",1,1
"18366","aktn",1,1
"18367","gtvm",1,1
"18368","bro.ig",1,1
"18369","poetage",1,1
"18370","etampe",1,1
"18371","mux",1,1
"18372","stenographers",3,1
"18373","captaring",1,1
"18374","utilized",10,1
"18375","garment",3,1
"18376","kefund",1,1
"18377","made-in",3,1
"18378","outbreak",11,1
"18379","cols",1,1
"18380","langeller",1,1
"18381","lieutenant-governor",4,1
"18382","toys",3,1
"18383","town-hip",1,1
"18384","guigne",2,1
"18385","stiffening",1,1
"18386","woodenware",1,1
"18387","donaldson",1,1
"18388","francois",1,1
"18389","b*s",1,1
"18390","diligently",1,1
"18391","ces",4,1
"18392","roughly",3,1
"18393","winn",1,1
"18394","watches",6,1
"18395","aesaissaia",1,1
"18396","ciiiiniam",1,1
"18397","outstanding",36,1
"18398","undivided",3,1
"18399","immoveable",2,1
"18400","lbelonging",1,1
"18401","alexandre",1,1
"18402","s*ar",1,1
"18403","reckoned",3,1
"18404","hihlication",1,1
"18405","pisml",1,1
"18406","failing",5,1
"18407","pean",1,1
"18408","reporta",2,1
"18409","mand",4,1
"18410","maoe-in",1,1
"18411","repetition",3,1
"18412","secondary",6,1
"18413","tliotfd",1,1
"18414","ft'mu",1,1
"18415","capturing",3,1
"18416","tuning",1,1
"18417","stickler",1,1
"18418","tiroes",1,1
"18419","repairing",2,1
"18420","pianos",2,1
"18421","layer",1,1
"18422","i.uuhm",1,1
"18423","organa",1,1
"18424","home-tend",1,1
"18425","oasette",1,1
"18426","swift",1,1
"18427","oils",12,1
"18428","gasolines",1,1
"18429","lubricating",1,1
"18430","refineries",1,1
"18431","rhis",1,1
"18432","viands",1,1
"18433","fnncb",1,1
"18434","foragers",1,1
"18435","cruiser",3,1
"18436","explosion",3,1
"18437","catering",1,1
"18438","lighter",3,1
"18439","linden",1,1
"18440","rises",1,1
"18441","perts",2,1
"18442","harl",1,1
"18443","offi",2,1
"18444","deprecating",1,1
"18445","biu",1,1
"18446","iiar-valucd",1,1
"18447","auxiliary",3,1
"18448","euclid",1,1
"18449","debchms",1,1
"18450","ux*l",1,1
"18451","hlen",1,1
"18452","halbach",1,1
"18453","planted",16,1
"18454","el.arp",1,1
"18455","ssi",1,1
"18456","modelled",1,1
"18457","grasett",2,1
"18458","fusiliers",1,1
"18459","probabil",1,1
"18460","distributes",2,1
"18461","dogl",1,1
"18462","closing",10,1
"18463","theif",1,1
"18464","jumping",2,1
"18465","macdougall",1,1
"18466","w-rvatiun",1,1
"18467","tfî",1,1
"18468","howell",1,1
"18469","workmen's",1,1
"18470","compensation",1,1
"18471","widows",2,1
"18472","kill-""d",1,1
"18473","workman",4,1
"18474","incapacitated",2,1
"18475","soldier's",1,1
"18476","pittance",1,1
"18477","greeted",5,1
"18478","wflmnv",1,1
"18479","tarent",2,1
"18480","mpted",1,1
"18481","gott",1,1
"18482","haiîmt",1,1
"18483","m*s",1,1
"18484","mies",1,1
"18485","hvina",1,1
"18486","etill",1,1
"18487","friendta",1,1
"18488","sate",1,1
"18489","banka",1,1
"18490","strikingly",2,1
"18491","liquid",7,1
"18492","portunltles",1,1
"18493","reassuring",2,1
"18494","enables",6,1
"18495","bur",1,1
"18496","jdverdue",1,1
"18497","wrights",1,1
"18498","liuildings",1,1
"18499","abuit",1,1
"18500","thither",1,1
"18501","husband's",3,1
"18502","poncrete",1,1
"18503","curbing",1,1
"18504","fiche",1,1
"18505","fertiliser",1,1
"18506","cake",3,1
"18507","giye",1,1
"18508","overestimated",2,1
"18509","grape",3,1
"18510","oonsequently",1,1
"18511","fini",1,1
"18512","aome",2,1
"18513","nsoon",1,1
"18514","conserve",7,1
"18515","uudei",1,1
"18516","colora",1,1
"18517","onond",1,1
"18518","yeh",2,1
"18519","inatr",1,1
"18520","collectors",1,1
"18521","tionary",1,1
"18522","relativ",1,1
"18523","luty",1,1
"18524","hops",1,1
"18525","ihout",1,1
"18526","uoney",1,1
"18527","allies",15,1
"18528","blushed",1,1
"18529","murmured",1,1
"18530","civilities",1,1
"18531","remain-good-bye",1,1
"18532","partly",5,1
"18533","smoked",1,1
"18534","dls-rtbution",1,1
"18535","srkere",1,1
"18536","re-lef",1,1
"18537","commuées",1,1
"18538","inscribed",3,1
"18539","nade",1,1
"18540","tirube",1,1
"18541","inexhaustible",1,1
"18542","stocked",3,1
"18543","enou*h",1,1
"18544","secrecy",1,1
"18545","hungary",5,1
"18546","hor",2,1
"18547","germanisation",1,1
"18548","rib",2,1
"18549","indig",1,1
"18550","portations",1,1
"18551","nant",1,1
"18552","kaisers",1,1
"18553","subordina",1,1
"18554","cowed",1,1
"18555","hamburg",1,1
"18556","germanized",1,1
"18557","howling",1,1
"18558","frightfulness",1,1
"18559","deutschland",1,1
"18560","deutscb",1,1
"18561","uber",1,1
"18562","fellow-feeling",1,1
"18563","w&p",1,1
"18564","lesson",7,1
"18565","hoi-re",1,1
"18566","ached",1,1
"18567","ninety-seven",1,1
"18568","irffeeted",1,1
"18569","germe",1,1
"18570","tock",1,1
"18571","scott-proctor",1,1
"18572","circulai",1,1
"18573","arlentiflc",1,1
"18574","mde",1,1
"18575","dooalda",1,1
"18576","prima",1,1
"18577","laboratory",11,1
"18578","almut",1,1
"18579","tillable",1,1
"18580","exceptionally",4,1
"18581","sidents",1,1
"18582","partieu-and",1,1
"18583","vineyard",1,1
"18584","lars",2,1
"18585","soil'ideal",1,1
"18586","hegistrar",1,1
"18587","gardening",6,1
"18588","associate",6,1
"18589","moonshine",1,1
"18590","whisky",2,1
"18591","suppression",1,1
"18592","contraband",1,1
"18593","eskimo",4,1
"18594","moonshiner",1,1
"18595","ivoweat",1,1
"18596","asphalt",1,1
"18597","hoofing",1,1
"18598","oity",1,1
"18599","seeding",3,1
"18600","acreage",6,1
"18601","naisherry",1,1
"18602","doimin",1,1
"18603","melfort",1,1
"18604","portraying",2,1
"18605","compile",2,1
"18606","lake's",1,1
"18607","apring",1,1
"18608","respondents",1,1
"18609","hafford",1,1
"18610","findings",2,1
"18611","citiec",1,1
"18612","ford",42,1
"18613","additions",6,1
"18614","deconsiderable",1,1
"18615","lisle",1,1
"18616","saskatoon-calgary",1,1
"18617","plowing",3,1
"18618","marthe",1,1
"18619","oourre",1,1
"18620","c.n.r",1,1
"18621","indi-i",1,1
"18622","titettler",1,1
"18623","vinoe",1,1
"18624","responded",4,1
"18625","craiginyle",1,1
"18626","thor",1,1
"18627","ougbly",1,1
"18628","saskatchewan-alberta",1,1
"18629","bory",1,1
"18630","eerved",1,1
