text,term.freq
cabinet,4
points,6
resolutions,1
fear,3
expansion,2
democratic,1
opposed,1
unanimous,1
possessions,1
colonics,1
bases,4
colonisation,1
presenting,1
inducements,1
indnstrius,1
shelter,1
largest,11
certian,1
circum-j,1
deeds,1
eclf-flacriflee,1
stances,1
render,2
fronf,1
offl-to,1
mandate,1
pair,1
wedding,3
groom,3
presents,1
embroidered,1
iln,1
gives,1
garments,1
ceremony,6
approach,3
lighting,1
candle,2
altar,2
sharing,1
bridegroom,1
flames,1
mingvng,1
symbolize,2
union,9
souls,1
ind,1
minor,1
mpit,1
allumette,1
advent,1
modem,1
hotel,1
inns,2
rest-houses,1
relegated,1
obscurity,1
survive,1
travelers,1
penetrate,3
welcome,2
accorded,2
divide,2
missouri,1
treats,2
serlohs,1
sorts,1
incidents,1
remo,1
soft-news,1
trivial,1
gossipy,1
sample,1
forecast,1
english-ese,1
copy,1
rules,2
motor,2
traffic,1
counts,1
aside,1
doubts,1
hoped,3
marriages,1
suggested,2
man's,3
despair,1
du.ter,1
vnlirns,1
iyjaoe,1
toklo,2
military,20
mince,1
exwrap,1
hides,1
celluloid,1
gulf,4
winds,1
blowing,1
tropics,1
warmed,2
ocean,3
waters,7
corresponding,2
mexico,4
pour,1
aleutian,2
chain,1
alaska,2
tern,2
perate,1
climate,2
enable,2
undersell,1
converted,2
bags,1
raincoats,1
roofs,1
japan:poland,1
peru,1
kubioke,1
wooden,1
bucket,1
narrow,4
closet,1
sliding,1
doors,1
bottom,1
alcove,1
rim,2
sharp,1
hardwood,1
spike,1
tuck-the,1
cover,4
strip,2
forgotten,5
comer,1
curved,1
fits,1
closely,2
hiding,1
entire,3
homes,3
practical,1
use,1
samurai,1
coils,1
hemp,2
awake,1
thoee,1
faintly,1
slowly,3
pulp,3
proving,1
profitable,1
undertaking,2
manufacturing,1
december,5
dally,1
composition,2
cigarette,1
starting,1
tueo,1
mustard,1
one-half,1
contributor,2
advertiser,2
polite,2
accomplishments,2
ore,1
forms,3
flower,2
versification,1
commonest,2
ac-qulrments,2
youths,2
hopeless,2
taleho,1
lexicon,2
magazines,2
tender,2
mercies,2
jammed,2
tramcars,2
token,2
brotherhood,1
carefuli,1
toba,1
hirohlto,1
frenchmen,1
acquainted,1
offerings,2
stared,1
blankly,1
that.the,1
touched,1
standard,1
metric,1
scale,3
kilogramme,1
weight,1
pavillon,1
breteull,1
cloud,1
vegetable,2
shrub,1
mitsumau,1
inner,1
processes,3
substance,1
tough,2
kid,1
translucent,1
pliable,1
calfskin,1
usa:japan,5
hongwanjl,1
preserved,3
twenty-nine,1
ropes,1
represent,2
voluntary,1
sunrises,1
sunsets,1
experienced,1
voyage,1
correspond,1
calendar,2
intercalated,1
thrown,1
overboard,2
traveled,2
adjustment,1
crossing,2
pne,1
eightieth,1
meridian,1
midway,2
forgot,1
talsho,1
wax,1
dwarfed,1
penguin-footed,1
physically,1
mentally,1
poetry,1
distinguished,2
yama-to,1
replaced,1
ove,1
accumulation,1
nmn.'and,1
goesv,1
th.x,1
nn(j,1
fulks,1
despairing,1
mme,1
kaji,1
yajima,1
grand,3
lowing,1
scent,1
altogether,1
confusion,1
realized,2
tragic,2
liar-j,1
pre,3
peari,1
horticultural,1
color,5
taboo,1
mutual,1
scon,1
tost,1
liable,1
fade,2
fetar,1
aggregation,1
krupp,1
feb,1
lacked,2
calibre,1
equiva,1
mid-japan,1
high-class,1
couples,2
alike,2
pa/rte,1
fut,1
eople,1
eyea,1
actly,1
ideal,1
open,4
fasten,1
mission,4
crossed,2
c.p.r,1
interna,1
miyasnki,1
assuming,1
stops,1
customer,3
gra,1
liquidation,1
cleared,2
financial,1
atmosphere,1
stride,1
beautiful,1
paint,1
manufac,1
rocher,1
capitaine,1
turers,1
joachims,1
hess,1
hamilton,1
stomach,2
disordered,1
ate,2
deathly,1
sick,3
pains,2
pit,1
drove,1
distracted,1
agony,1
couldn,1
crying,1
wouldn't,1
morsel,1
hebtocus,1
mutabllls,1
witch,1
miserable,1
sleep,1
curse,1
noon,1
sun-ernased,1
bluish,1
tint,1
gb-lna,1
double,3
pekoe,1
crabe,1
caught,2
recorded,1
weighing,1
mate,1
cockerels,1
pul,1
minute,3
everal,1
tested,1
send,2
hens,1
miilet,1
we'll,1
rjkw&ksm,1
newfoundland,1
salmon,3
cana,1
arisen,1
provision,1
immigration,3
revoked,1
uncle,1
refuse,1
accede,1
request,2
extreme,2
severing,1
diplomatic,7
relations,11
neighbors,2
displaced,2
inferior,1
anch-chlna,1
greens,1
balada,2
importer,2
locality,1
tile,1
fell,1
superiority,3
quantities,2
sole,1
wool,3
monthly,1
clerk,3
continued,5
waterdown,1
n.y,1
hnd,1
"curtis,philadelphia",1
publisher,1
newsboy,1
harrl,1
sailings,1
earned,2
maintained,3
broker's,1
carnegie,1
bobbin,1
penneyl,1
coastal,1
servant,1
vice,2
ports,5
schwab,1
ser-and,1
stake-driver,1
ngineering,1
corps,1
wanamaker,1
tween,1
errand,1
panama,2
hill,1
clerked,1
csnal,1
toll,3
typhoon,5
aoutl,1
fatalities,1
resulted,1
pinned,1
wrecked,1
fukuda,2
order'd,1
seattle,2
passport,1
aboard,2
yusen,1
knisha,1
lyo,1
shore,1
dived,1
deposited,1
specie,1
attempt,5
smuggle,1
waves,1
dog,1
barks,1
owner,2
arrested,1
sentenced,2
fixed,1
whoee,1
slumbers,1
laundry,1
soaps,1
bars,4
irishman,1
i'll,2
coward,1
kyoto,1
engines,1
automobiles,1
shaking,1
festival,2
hoi,1
cylinders,1
agateware,1
air-tight,3
salada,9
packet,2
finer,5
gunpowder,6
insist,2
joke,1
eta,1
policeman,1
sealed,1
aluminum,1
foil,1
embodied,1
posed,1
sys-j,1
commenced,1
normal,2
schools,3
planned,1
stu-l,1
dents,1
youn,1
hyson,2
appreciate,1
blend,4
pure,2
tips,1
lesson,1
genealogical,1
dethroned,1
sovereigns,1
latitude,2
minutely,1
enumerated,1
families,1
egypt,3
afghanistan,1
niigata,1
tensive,1
reptiles,1
uncolored,1
fuji,1
users,1
finding,1
surplus,1
chronicle,1
product,2
sixty-eight,1
buyers,1
naturally,3
treimp,1
tlve,1
qulck,1
retorl,1
flually,1
iuuch,1
ahull,1
whore,1
commvnhig,1
maintehi,1
declares,2
saying,2
thta,1
women's,1
advanced,2
elevated,1
crab,1
treasury,2
telefunken,1
radio,4
apparatus,1
reparations,3
wind,4
storm,2
cyclone,1
spiral,1
motion,1
meaning,2
rainfall,1
particulars,1
respecting,1
reent,1
brings,1
colony,3
mainland,3
fntlrely,1
peat,1
beetle,1
jee,1
pensioned,1
superannuated,1
ess,2
pension,1
annually,4
yoshihito,1
dead,2
hirhito,1
reigneth,1
stead,1
adjourning,1
voted,1
sum,1
expenses,1
funeral,1
matters,1
buyer,1
exceeded,3
imports,4
ywvid,1
feeeicn&i,1
opportunity,3
actlvltiee,1
maroon,1
luuilo,1
eolsi,1
moeneece,1
operate,1
wireless,1
beatnj,1
oonocseloti,1
oov,1
animent,1
oontemplate,1
futunx,1
tension,1
oommunsj,1
cation,1
vessel,1
ison,1
amerl,1
exhibited,1
photograph,2
disabled,1
somewhat,2
similar,4
revealed,2
difference,5
causes,1
facturer,1
brazil,2
miseries,1
poivies,1
powles,4
interesting,4
instructive,1
lecture,1
evening,3
year's,1
respite,1
arduous,1
lowery,1
woo,1
toow,1
sin,1
france's,1
te(u,1
wl(h,1
yiiaf,1
lng,1
thatt,1
ales,1
progressed,1
fro,1
wallt,1
shilling,1
bales,1
klngf,1
mediterranean,1
sumatra,1
borneo,1
honolulb,1
thistle,2
wire,2
springs,1
firmly,1
fastened,2
supports,1
attached,2
finished,1
italy:japan,7
referring,1
embargoes,1
accepted,1
tripartite,1
agreement,5
convention,1
visualising,1
sheltering,1
awaiting,2
cargoes,2
foochow,2
romance,1
eclipsed,1
yankee,1
clipper,1
pride,2
shipbuilders,1
moorings,1
meteorite,1
hitting,1
pebble,1
reivsiial,1
origin,3
seared,1
h-year-old,1
play,4
first-crop,2
admittedly,1
trou,1
recommends,1
eau,1
farther,2
willamette,1
sweep,1
arrives,2
crocus,1
buttercup,1
paths,1
stems,1
flowering,1
quince,1
challenge,2
protected,1
range,1
tempered,2
believed,3
frenchspeaking,1
english-speaking,1
remained,1
ignorant,1
other's,1
ovlnce,1
brazilian,1
shokn,1
lawyers,1
villages,1
conces,1
highness,1
week-end,2
billed,1
willingdon,1
tests,1
activi,1
pions,1
hips,2
demon,1
conductor,1
baton,1
lords,1
ladles,2
atration,1
unusual,1
nnes,1
ment,2
skill,1
ludwig,1
spohr,1
concert,1
professional,1
oppor-amusing,1
motart,1
credibly,1
idylls,1
unities,1
palace,2
luc,1
tton,1
induce,1
peculating,1
lipton's,1
blacks,1
unchanged,3
pontiac,2
flavour,2
tularaemia,1
forty-three,1
norway,3
submarines,3
boiler,1
compound,1
a:th,1
tokyo,16
aviation,3
bureau,2
ministry,1
communications,1
ending,3
planes,3
passengers,1
passenger,1
hurt,1
heinz,2
ketchup,2
bottles,2
captain,1
flying,2
loner,1
gnsnlln,1
deserted,1
chlneao,1
kea,1
plays,2
per-trol,1
"f(,vl",1
spectators,1
approaching,1
gift,1
worried,2
lighthouse,1
players,1
giving,3
theater,1
blind,1
velopment,1
coal-oil,1
cffm-ls,1
perform,1
celions,1
expect-japan,1
e(l,1
frnm,1
trained,1
sighted,1
canded,1
tomatoes,1
tins,1
lard,1
spray,1
bottle,1
castile,1
homemade,1
loose,1
sit,2
brewed,1
artifl-and,1
offered,2
cigarettes,1
sflk,1
fered,1
exporta,1
fuse,1
desperately,2
replacing,1
producer,2
veyor,1
reaped,1
lorn,1
bulk,1
hardwater,1
fifty-two,1
switzerland,2
fifty-one,1
forty-six,1
forty-four,1
twenty-three,1
expectation,1
castro,1
bra,1
expectations,1
attricu-zil,1
graber,1
americans,3
nakazawa,1
ukraine,1
drought,1
teammate,1
nishida,1
soared,1
ret*d,1
buchester,1
irtliricq,1
file,1
claims,3
items,1
expense,1
listed,1
shlmodn,3
izu,1
spotlight,1
inst,1
ratified,1
finit,1
ls.vt,1
rapt,1
onllailth,1
sailed,1
garni,1
ashore,1
delivered,2
president,3
fillmore,1
representative,3
providing,1
america's,1
resided,1
tidal,1
wave,1
shi,1
mod,1
poland:spain,1
list,2
stations,1
bulgaria,3
denmark,2
estonia,1
falkland,1
finland,5
hungary,3
iceland,1
netherlands,9
sweden,2
soviet,17
socialist,1
republics,1
indifferent,1
polar,1
wages,2
urop,1
baou,1
decline,2
thege,1
ings,1
happenea,1
lawyer,1
rut,3
ase,1
happi,1
tbo,1
in-tonsvb,1
rÂ»xitid,1
tli,1
hotter,1
ifole,1
div,1
ih'd,1
tot,1
iti,1
fur,1
stint,2
defies,1
toilet,1
preparations,1
league,2
threatens,1
withdraw,2
membership,3
desires,2
losing,1
extension,2
calculated,2
injury,1
prospect,4
overthrown,1
faced,1
bitter,2
slavia,1
rumania,2
czecho,1
slovakia,1
haps,1
appall,1
uttrl-ing,1
institution,1
utes,1
ain,1
nev,1
you're,1
academy,1
sciences,1
discoveries,1
unions,1
broke,1
kepler's,1
odots,1
vjulde,1
rartic,1
channel,2
janu,1
permitted,4
massage,1
pupils,1
w.a,1
goldfish,1
lively,1
originally,2
astounded,1
glacier,1
analyzed,1
greau,1
aeration,1
crustacean,1
unusually,1
upperman,1
com-'judge,1
smith,1
crct,1
aggravating,2
creaalngly,1
wld,1
lead,3
pencils,1
inch,1
dumped,1
bellowed,1
hilariously,1
sec-war,1
instances,1
pigs,1
daggered,1
exaggerating,1
fortnight,1
flopped,1
referred,1
heelless,1
socks,1
crutch,1
watched,3
sparkling,1
ducks,1
pyjamas,1
backboneless,1
ties,1
furless,1
leatherless,1
goods'-all,1
jqhn,1
lenient,1
johannesburg,1
gratifying,1
learn,3
alw,1
ays,1
exported,1
bri,1
was._sydney,1
bulletin,1
shipments,3
totals,1
uptrend,1
spite,4
declined,2
considerably,1
witnoui,1
misnap,1
doesn,1
strenuously,1
typewriter,3
weak,2
radical,1
robinson,1
liv-change,1
handling,2
corres,1
admonished,1
slip-pondence,1
offices,2
pumps,1
previously,1
heels,1
ankles,1
characters,3
substantial,2
cumbersome,1
carbon,2
cheaper,1
capture,2
tuna,1
canning,1
harassed,1
prevails,1
decreed,1
unexceptionable,1
movies,2
mothers,2
fathers,1
uncles,1
aunts,1
babies,1
husbands,2
wives,2
sweethearts,1
intentions,1
honorable,1
somebody,2
kisses,1
despatch,1
solemnly,1
productions,1
whatsoever,1
shintoism,2
basic,1
traditions,1
legends,1
prehistoric,1
dogmas,1
writings,1
primitive,1
worship,3
aroused,1
admiration,1
awe,1
sixth,3
combined,1
superseded,1
sheer,2
exquisite,1
package,2
wle,1
visiting,2
powle,2
pulpit,1
resume,1
ionary,1
furlough,1
concessions,2
reducing,2
duty,1
allowances,1
competitive,2
arising,1
dÃ©prÃ©cia-of,1
tary,1
call-rockford,1
announces,2
jor,1
oujetg,1
engage,1
good-looking,1
be-teachers,1
uped,1
thinking,1
reinforced,1
standstill,1
common-tenth,1
intensified,1
unways,1
eye,1
empiovment,1
councertain,1
frigidity,1
speaker,1
gias-she,1
staying,1
nal,1
nouncement,2
concerning,1
revival,1
valorem,1
surtax,3
im-pieces,1
biscuit,1
poge(i,1
canad,1
iau,1
entering,1
logical,1
secede,1
anglo-japan-commercial,1
finally,2
mercial,2
regulated,1
earnestly,1
hopeful,1
persuaded,1
justness,1
percent,4
approximately,1
encouraging,1
rhan,1
occupies,1
minimum,1
diseases,1
cormorants,1
l.pj,1
t}iejr,1
resultant,1
effiect,1
merly,2
yie\fa,1
certified,1
potato,1
yields,1
bein,1
attendance,1
gathered,2
committee,1
assisted,1
devotional,1
iod,1
lynch,3
addresses,2
gins,1
kelvy,1
res,1
wright,1
foxes,1
purchased,1
experimental,1
scation,1
charlottetown,1
pedigreed,1
male,1
animale,1
crates,1
rail,1
liner,1
gifts,3
models,2
shrines,1
flslilngcrnft,1
fishermen,1
anchors,1
nntf,1
oars,1
fibers,1
differ,1
varnishes,1
hydrochloric,1
worms,1
molded,1
evidence,2
sections,1
transparent,1
sheets,1
northernmost,1
southernmost,1
lat,1
latest,1
odes,1
oxygenated,1
combina,1
speckled,1
trout,1
illegally,1
prop,1
tlon,1
oxygen,1
hull,3
luring,1
thread,1
varied,2
plastic,1
mold-days,1
bxitleggtng,1
heating,1
hqrd,1
solid,1
councils,1
game,4
played,2
competition,3
entries,1
appeal,4
west-sports,1
germany:italy,1
restless,1
discontented,1
tit,2
warms,1
respective,1
peoples,1
apes,2
nikko,2
mural,1
decorations,1
tombs,1
writers,1
talks,1
sees,1
hears,1
expert,1
pictured,2
spending,2
shintoist,1
brail,1
yoshim,1
dandle,1
dinmont,1
terrier,1
otter-die,1
fifteenth,1
flourishes,1
remain,3
faithful,2
insofar,1
cerned,1
self-sufficient,2
excluded,1
policies,1
bushels,3
minion,1
blending,1
classification,1
classifications,1
fermented,1
preferred,2
unfermented,1
semi-fermented,1
commodities,1
altitude,1
japan:united,9
registered,1
unemployed,1
chile,1
czechoslovakia,5
danzig,1
latvia,1
tlsts,1
scurried,1
eclipse,1
ex-not,1
bouchard,1
approv,1
mandated,2
needy,1
ptinciple,1
territorially,1
ls-plained,1
nationale,1
pelew,1
provide,2
nn(j,1
drone,1
groups,3
pensions,1
borrowing,2
significant,1
revenue,1
chrysanthemum,3
revered,1
pilgrimages,1
yearly,2
natives,2
petal-strewn,1
wat,1
gaining,2
type,1
button,1
chr,1
indie,1
uni,1
giant,2
ostrich,1
feather,1
tyj,1
decorate,1
ancients,1
worshiped,1
festive,1
petals,1
emblem,1
sixteen,1
petaled,1
dozens,1
abaft,1
bitts,1
dozen,2
rode,1
anchor,2
espionage,1
execution,1
leaders,2
push,1
stores,1
materials,6
exhibits,2
bigger,1
comprehensive,1
represented,3
"australia,-new",1
displays,2
manufactured,1
exhibit,1
scottish,1
council,1
international,2
exhibiting,1
whojs,1
beverage,1
sian,1
civilizing,1
writing,1
kimono,1
variation,1
abandoned,1
assume,1
responsibility,1
safeguarding,1
ethiopia,1
toronto,3
poo,1
lovers,1
percolates,1
uncertain,1
ncls,1
rigid,1
censor,1
slonory,1
stopped,1
touch,1
breaking,2
fighting,4
remem,1
bered,1
staging,1
fair-sized,1
driven,2
speculate,1
armed,1
invasion,4
guilt,1
voie,1
keller,1
resting,1
texas,1
informed,2
considers,1
airplane,2
machine-gunning,1
ambassador,5
hughe,1
knatchbull-hugessen,1
closed,2
boycott,2
declaring,2
reconcile,1
kellogg,2
briand,1
pact,15
co-author,1
minnesota,1
depends,2
plighted,1
timid,1
government's,5
sanctions,1
tml,1
unmakes,1
shanghai,3
warships,1
blasted,1
obstructions,1
yangtse,1
bombardment,2
china's,2
devastated,1
nanking,2
pened,1
deadlocked,1
conference,5
brussels,3
sino-jap,2
trying,1
toto,1
powerless,1
non-committal,1
speech,1
inferring,1
waiting,3
washington,4
advised,1
withdrawal,1
stltute,1
severance,1
dose,1
tolls,1
bankrupt,1
mire,1
largo,1
chiang,3
kai-shek,3
grip,1
effective,1
augmented,2
units,3
france:germany,1
ranking,2
states:canada,1
negotiating,1
u.s,2
sales,1
totalled,1
enquiring,1
o'hara,1
it'll,1
dumping,1
panic,1
raise,1
funds,1
unofficial,1
based,2
recognize,1
dominant,2
britain's,1
recognition,1
dominance,1
doll,1
propaganda,1
scrutiny,1
spend,2
proclaim,1
relief,3
peo,1
idleness,1
embarking,1
conquest,6
stalemate,2
terrific,1
consolidate,1
admit,1
questioning,1
prime,2
chamberlain,1
forelg.i,1
wing,1
conservative,2
typified,1
yorkshire,1
post,2
views,1
coldly,1
depths,1
suggests,1
vague,1
loopholes,1
shantung,1
kiangsu,1
unprecedented,1
shattering,1
defeats,1
leak,1
turning-point,1
militarists,2
threw,1
criticism,1
denunciation,1
grave,2
unrest,1
japan:italy,1
encouragement,1
gained,1
abyssinia,1
defying,1
technique,1
camouflaged,1
japan::had,1
ambitions,3
grandiose,1
attempted,3
nationalist,1
equal,3
anti,1
commun,1
pawn,1
sacrifices,1
enormously,1
strengthened,1
economic,4
barrier,4
affecting,1
spurred,1
playing,1
role,1
tertlus,1
gaudens,1
alarmed,1
associates,1
anti-comintern,1
mediation,1
wer,1
dashed,1
government's,1
manifesto,1
refusing,1
governmjnt,1
conduct,1
undisciplined,1
excesses,1
thrt,1
etail,1
orihy,1
eye-witnesses,1
contributed,1
reputation,1
"enr,,f,h-.-peaking",1
woi!d,1
achieved,4
airlines,1
difficulty,1
getting,1
encountering,1
win-nipeg-montreal,1
secure,1
manufacturera,1
reportedly,2
spain:japan,1
pire,1
dreams,1
visions,1
fascist,2
lacking,1
signal,1
dictators,1
prevented,1
fulfilment,1
burns,1
luminously,1
remains,4
sacrifice,2
democracies,2
assistance,2
continue,3
defeat,3
surest,1
clock,2
ensure,1
visitation,2
grÃ©a,1
est,2
horrors,1
endured,1
yielding,1
barons,1
move,3
sadly,1
relinquished,1
invitation,1
olympic,2
games,1
cash,2
badly,1
concrete,2
construction,1
bitterly,1
disappointed,1
observers,3
olympiad,1
awarded,1
rejoicing,1
admission,1
athletic,1
equality,1
undeclared,3
enters,1
troubles,1
berlin,2
objective,2
planning,3
coup,1
mussolini,2
stages,1
extra-big,1
ruckus,1
creates,1
tense,2
accusing,1
japanese-held,1
manchukuo,1
bicycles,1
additional,3
restrictions,1
decreasing,1
supported,1
brownlee,2
maclean,1
instrumental,1
bride's,1
roxvat,1
solo,1
task,5
bullet,1
xva-j,1
newman,2
afterward-mrs,1
vi-it,1
porcupine,1
timmins,1
presentation,1
of-a,1
macartney,1
gown,1
matching,1
hayes,1
reside,1
radford,1
lasted,1
nominal,1
gateways,1
attempting,2
flows,2
gates,1
leads,1
worlj,1
bicycle,1
ownei,1
nagayo,1
motoori,1
composer,1
urges,1
music,1
attacks,1
injure,1
undeveloped,1
utilizing,1
credits,1
extended,1
fljr,1
un/ted,1
newsreels,1
screened,1
exploits,1
archbishop,1
roper,1
anglican,1
diocese,2
clergy,1
evans,1
bishop,4
lennoxville,1
petcival,1
bowles,1
institute,1
zone,1
bservers,1
chungking,3
convinced,1
large-scale,1
offensive,7
subjugate,1
undertaken,1
longer,2
concerted,1
hitherto,1
involved,2
relax,1
mart,1
enjoyed,1
success,3
indicated,3
footwear,1
lightweight,1
soles,1
sands,1
geta,1
stilted,1
clog,1
dates,1
eghth,1
toku-tfmt,1
rawa,1
seventeenth,1
permit,2
divert,2
supplies,6
poured,1
seize,2
unable,1
shortly,2
world-wide,1
plentiful,1
canton,2
spokesman,3
warned,2
indo-china,10
bluntly,1
reconsider,1
undertake,1
wean,1
premier,6
overwhelming,2
ventures,1
cutting,2
lifeline,3
conclude,1
abort,1
banda,1
indo-china,3
dutch,6
fateful,1
prÃ©clpÃ®,1
satisfy,1
expansion-tous,1
overthrow,1
demanding,1
measured,1
tut,1
holland,1
noun,1
cements,1
kmd,1
formally,1
acceded,1
squeet,1
gov-egÂ»ment,1
bljl,1
dispensing,1
wttq,1
jury,1
wartime,2
pushed,2
ovacua-te,1
jlbe,1
hemisphere,1
commemoration,1
message,3
reaffirmed,1
determination,1
fight,4
freed,1
invader,2
bombers,4
attacked,6
resulting,2
inestimable,1
lif,1
homeless,1
incendiary,5
bombs,5
uncontrolled,1
fires,1
dye,2
contain,1
garment,1
completely,1
crowding,1
stir,1
curtain,1
directions,1
implicitly,1
rinse,1
developments,2
impetus,1
prophets,1
envisioned,1
mammoth,1
combine,1
re-combine,1
balance,3
crisis,1
bast,2
acute,1
troop,1
strike,3
kai-sheks,1
border,2
base,4
haiphong,1
strategic,5
tonkin,1
vichy,1
retain,2
principle,1
chiang's,1
counter-invade,1
warnings,1
gain,3
peaceably,1
sept,1
pull,1
stakes,1
doubted,1
definitely,2
saddle,1
sdfe-guard,1
kokumin,1
preparedness,1
program,3
potential,2
mind,3
leasing,1
territories,1
atlantic,3
moves,3
fraught,1
bri-tlsh-american,1
solidarity,1
initiative,3
southeast,3
foment,1
reopened,1
bombed,2
repeatedly,1
prompt,1
height,1
foolishness,1
feed,1
seeking,1
spokesmen,1
questioned,1
sa'd,1
contemplating,1
preparing,4
exports,2
country's,1
metals,1
smelter,1
bidden,1
suner,1
salzburg,1
rushed,1
vienna,1
ribbcntrop,1
ciano,1
partnership,1
totalitarian,1
yugoslavia,1
axis,5
diplmacy,1
balkan,1
swiftly,1
outflanked,1
militarily,1
jerman-ltal-ian,1
orbit,1
hirohito,2
delivering,1
tojo,3
yogoki,1
rade,1
grounds,1
anniversary,1
found-of,1
aide-de-camp,1
ban,1
hueanuma,1
majesty,1
reflected,1
delicacy,1
jap,3
newspap-exhorted,1
resolute,1
offset,1
accused,1
instigating,1
indo-chma,1
thailand,6
keystone,1
southward,3
japan::but,1
biggest,1
mat-suoka,1
revise,1
modified,1
essential,2
cautioned,1
compelled,1
participate,1
spell,1
downfall,1
anesc,1
doser,1
authoritative,1
informants,1
testing,1
tar,1
rlbble,1
nibble,1
event,2
worsened,1
appreciably,1
organ,2
precipitated,1
massing,1
concentrations,1
salg,1
easy,2
anglo-american,2
bloc,1
busily,1
placing,1
footing,1
australians,1
hitler,7
create,1
diversion,2
magnitude,1
preoccupy,1
plausible,1
explanation,1
seizing,1
achieve,2
domination,2
picture,2
detail,1
mined,1
strait,1
block,1
renewed,1
divisions,3
hainan,1
spratly,1
fere,1
concerns,1
hangs,1
coattails,1
pravda,2
communist,1
neutrality,4
declaration,2
improvement,1
guided,1
strengthen,1
peaceful,2
petty,1
conflicts,1
thompson,1
columnist,1
bows,1
best-informed,1
enter,3
pronouncements,1
indicate,1
non-violated,1
balkans,1
japau,1
attack,10
assures,1
nichi,2
allows,1
avoid,1
two-front,1
positive,1
criais,1
relating,1
overestimated,1
clive,1
britisher,1
vatican,1
persia,1
diplomat,1
key,1
predicted,2
signing,1
aocord,1
germany:russia,1
subsequent,1
dramatically,1
bore,1
prediction,1
soviet-japanese,1
strained,1
poser,1
puzzle,1
rivalled,1
non-aggression,1
accord,1
powerfully,1
affect,2
poke,1
ribs,1
altered,1
dogged,1
prohibits,1
continuing,1
suggestion,1
paramount,1
i-ssue,1
actively,2
considering,1
increasingly,2
insistent,1
settled,1
dire,1
economically,1
an-otiier,1
greatly,1
grab,1
pickings,1
dispatch,2
dateline,1
quoting,2
japanase,1
circles,1
refrain,1
barbed,1
row,1
drums,1
gasoline,4
coveted,1
ility,1
defe,1
konoye,2
phrase,1
calm,1
concealing,1
underneath,2
helpless,2
blockade,2
entrances,1
hegemony,1
artery,1
tinder,1
targets,1
fronts,1
mechanized,1
overran,1
concentration,3
released,2
japan::hong,1
path,1
desperate,2
strategist,2
isn,1
profound,1
aperÃ§,1
ussions,1
abandon,1
reaslve,1
expansionist,2
apart,1
defense,3
centred,1
upheaval,1
statae,1
destroyer,1
kearny,1
forth,1
warlike,1
peace-wishing,1
resigned,1
warrior,1
eikl,1
predominately,1
militarist,1
ret,1
crucial,1
hour,1
surmount,1
bnity,1
cope,1
encirclement,1
threatening,1
lang-mage,1
ominous,1
fundamental,1
war-making,1
itch,1
fearful,1
assure,1
barred,1
dilemma,1
expanding,1
long-term,1
fleets,1
broadest,1
bluffing,1
two-ocean,1
squeeze,1
whdh,1
dhlef,1
arguments,1
russia:united,1
claim,1
one-year,1
low-test,1
brltlsh-amerlcan,1
arrogant,1
fatalistic,1
sudden,1
interference,1
blocking,1
access,1
relaxation,1
conomie,1
pressures,1
imposed,1
inclination,1
frankly,1
develops,1
slipped,1
enemies,2
pushing,1
hooting,1
wjth,1
damages,1
wrought,1
flnan,1
clal,2
geographical,1
essentials,1
war-making,1
operates,1
provides,1
protracted,1
knudseii,1
goal,1
four-motored,1
underscored,1
bombing,4
eventually,2
symbol,2
ro.e,1
anglo--eae,1
nipponese,2
prolonged,1
ouier,1
aectom,1
riege,1
pressed,1
and-alr,1
assault,3
kowloon,1
effected,1
invaders,1
rolled,2
defenders,1
tosa,1
mercilessly,1
harried,1
threatened,1
overland,1
malaya,3
rep-resentatlre,1
spfrtt,1
sings,1
pore,1
malay,2
unopposed,1
malayan,2
navy's,1
repulse,1
advantages,2
plus,1
numerical,1
battled,1
stiff,1
phase,3
blows,1
chiefly,1
aimed,1
manila,2
sorted,1
landed,1
beach-heads,1
mindanao,1
raids,5
century-old,1
outpost,1
koqy,1
thirty-two,1
perched,1
overlooks,1
kong's,1
link,1
hinterland,1
severed,1
clearing,1
ordered,2
coastl,1
stratford,1
beacon-herald,1
meteorologist,1
harmless,1
low-pressure,1
fury,1
tempestuous,1
blizzard,1
downpour,1
damage,5
rains,1
moisture,1
parched,1
muet,1
overlook,1
alee,1
pacifie,1
inflicting,1
deecendaate,1
overrun,1
ounted,1
categories,1
cruisers,1
mine-layers,1
patrol,1
boa,1
fores,1
fl-om,1
nasls,1
sunk,3
dosen,1
troopships,1
ultimate,1
strategical,1
tactical,1
battleships,1
snail,1
rangoon,2
docks,1
applies,1
unloaded,1
genearl,1
outlook,1
caledonia,1
minerals,1
nickel,1
chrome,1
eyeing,1
aware,1
proximity,1
ended,2
citadel,1
estimating,1
conquered,1
roughly,1
acquired,1
treasure-house,1
quinine,1
oilfields,1
foodstuffs,1
wolfram,1
manganese,1
subjugation,1
heavier,1
thrust,2
realise,1
lug,1
germans,2
unbeatable,1
bastion,1
america's,1
cident,1
curtin,1
defender,1
philippine,1
ha-command,1
allied,6
conquer,1
occupying,1
unchecked,1
populations,1
sympathetic,1
races,1
ditch,1
thf,1
won't,1
imitators,1
hitler's,1
treachery,1
flatter,1
libel,1
didn't,1
imitate,1
tare,1
betrayal,1
barns,1
owe,1
apology,1
motors,1
tools,1
aggressors,1
aircraft,4
twinges,1
promoted,1
necessitated,1
