"","words","term.freq","doc.freq"
"5126","satis",1,1
"5127","airship",4,1
"5128","size",3,1
"5129","rangements",1,1
"5130","sale",5,1
"5131","zeppelin",2,1
"5132","schulte",1,1
"5133","lanz",1,1
"5134","ding",1,1
"5135","iblet",1,1
"5136","governments",5,1
"5137","prohibited",1,1
"5138","youngest",1,1
"5139","irritable",1,1
"5140","lately",1,1
"5141","rigid",1,1
"5142","discipline",2,1
"5143","capper",1,1
"5144","relatively",3,1
"5145","vamp",1,1
"5146","hnd",1,1
"5147","trace",1,1
"5148","altogeth",1,1
"5149","hem",1,1
"5150","pilon",1,1
"5151","practitioners",2,1
"5152","rect",1,1
"5153","hree",1,1
"5154","moins",1,1
"5155","post",4,1
"5156","erven",1,1
"5157","circles",4,1
"5158","top",1,1
"5159","technou",1,1
"5160","hobby",2,1
"5161","enjoyment",1,1
"5162","moments",1,1
"5163","hobbies",2,1
"5164","stamp-collecting",1,1
"5165","photography",1,1
"5166","butterflies",1,1
"5167","constitutes",2,1
"5168","amusement",2,1
"5169","cafe",1,1
"5170","lump",1,1
"5171","discovered",5,1
"5172","numerous",4,1
"5173","models",1,1
"5174","rai",1,1
"5175","lumps",4,1
"5176","modelling",1,1
"5177","sole",6,1
"5178","couple",3,1
"5179","hoh",1,1
"5180","localltic",1,1
"5181","moef",1,1
"5182","interfering",1,1
"5183","monarch",3,1
"5184","sod",2,1
"5185","tbo",1,1
"5186","rmperor",1,1
"5187","inasmuch",1,1
"5188","tnewn",1,1
"5189","relatives",3,1
"5190","inin",1,1
"5191","ths",1,1
"5192","eastern",8,1
"5193","townships",1,1
"5194","cartoonists",1,1
"5195","givs",1,1
"5196","timate",1,1
"5197","ged",1,1
"5198","occasional",2,1
"5199","sore",1,1
"5200","plugs",1,1
"5201","elegantly",1,1
"5202","dressed",3,1
"5203","tender",5,1
"5204","forfeited",1,1
"5205","ether",1,1
"5206","customs",5,1
"5207","tendering",1,1
"5208","decline",3,1
"5209","adenoids",1,1
"5210","remote",1,1
"5211","symp",1,1
"5212","sct",1,1
"5213","term",1,1
"5214","ormany",1,1
"5215","prevalent",1,1
"5216","christmas",2,1
"5217","boast",2,1
"5218","tenths",1,1
"5219","commanded",1,1
"5220","youthful",3,1
"5221","kitcheners",1,1
"5222","robertses",1,1
"5223","rail",3,1
"5224","dolls",1,1
"5225","emigrate",1,1
"5226","rritieh",1,1
"5227","nurseries",1,1
"5228","kunneberg",1,1
"5229","duchy",1,1
"5230","saxe",1,1
"5231","meiniugen",1,1
"5232","huge",2,1
"5233","toyshop",1,1
"5234","devising",2,1
"5235","toys",2,1
"5236","apirit",1,1
"5237","oherish-od",1,1
"5238","christmas-trees",1,1
"5239","scrooge",1,1
"5240","imagination",3,1
"5241","unfortunately",1,1
"5242","toy-makers",1,1
"5243","sonnebe",1,1
"5244","poorly",1,1
"5245","foi",1,1
"5246","sixteen",1,1
"5247","be-twn*r",1,1
"5248","displayed",3,1
"5249","flon-neberg",1,1
"5250","mst",1,1
"5251","januaty",1,1
"5252","diret",1,1
"5253","turi",1,1
"5254","prereut",1,1
"5255","idgim",1,1
"5256","corps",6,1
"5257","idint",1,1
"5258","mcdowell",4,1
"5259","knde",1,1
"5260","andiev",1,1
"5261","sly",2,1
"5262","f\ihi",1,1
"5263","shoot",1,1
"5264","guns",3,1
"5265","cannons",1,1
"5266","uniforms",1,1
"5267","friedmann",1,1
"5268","aiment",1,1
"5269","las",2,1
"5270","dtop",1,1
"5271","amj",1,1
"5272","jaw",1,1
"5273","morality",2,1
"5274","prototype",1,1
"5275","inadequacy",1,1
"5276","tms",1,1
"5277","warning",3,1
"5278","meny",1,1
"5279","bign",1,1
"5280","mach",1,1
"5281","hecamo",1,1
"5282","eat",2,1
"5283","planning",4,1
"5284","mphehae",1,1
"5285","fool",1,1
"5286","killer",1,1
"5287","nstely",1,1
"5288","pessimistic",1,1
"5289","deathi",1,1
"5290","irrurv-anea",1,1
"5291","woi*e",1,1
"5292","iri",1,1
"5293","sïtt",1,1
"5294","oife",1,1
"5295","aind",1,1
"5296","inflieted",1,1
"5297","slight",1,1
"5298","bursting",1,1
"5299","spinning",1,1
"5300","kapok",1,1
"5301","textiles",1,1
"5302","corn",1,1
"5303","economically",2,1
"5304","frankfort",2,1
"5305","oils",2,1
"5306","bss",1,1
"5307","animals",2,1
"5308","professor",4,1
"5309","sayre",1,1
"5310","heed",1,1
"5311","pharmacy",1,1
"5312","culver",1,1
"5313","direc",1,1
"5314","picketed",1,1
"5315","inui%ieg",1,1
"5316","destinations",2,1
"5317","basis",3,1
"5318","rge",1,1
"5319","rolm",1,1
"5320","navy",17,1
"5321","wlich",1,1
"5322","sqiulation",1,1
"5323","harvesters",1,1
"5324","employment",3,1
"5325","harvesting",2,1
"5326","ier",1,1
"5327","jiopulation",1,1
"5328","earlier",3,1
"5329","persona",1,1
"5330","taxed",1,1
"5331","selective",1,1
"5332","navies",1,1
"5333","fioople",1,1
"5334","iending",1,1
"5335","sjending",1,1
"5336","layer",3,1
"5337","refuse",4,1
"5338","accede",1,1
"5339","demands",8,1
"5340","voyage",3,1
"5341","nian",1,1
"5342","artillery",6,1
"5343","wanton",1,1
"5344","plot",3,1
"5345","exhausted",6,1
"5346","engineering",2,1
"5347","skill",3,1
"5348","dynasty",1,1
"5349","bitterness",1,1
"5350","soul",3,1
"5351","resistance",7,1
"5352","dread",2,1
"5353","respective",3,1
"5354","fleets",1,1
"5355","yrobol",1,1
"5356","calmest",1,1
"5357","ffreat",1,1
"5358","frater",1,1
"5359","pears",2,1
"5360","rapidly",3,1
"5361","proaching",1,1
"5362","stationary",1,1
"5363","bave",2,1
"5364","dissipated",1,1
"5365","pre-exaot",1,1
"5366","estimate",2,1
"5367","largo",1,1
"5368","popu-about",1,1
"5369","lotion",1,1
"5370","tout",1,1
"5371","possession",8,1
"5372","ullu",1,1
"5373","muulltll",1,1
"5374","iii",1,1
"5375","masters",3,1
"5376","detest",1,1
"5377","sis",1,1
"5378","saves",1,1
"5379","triple",2,1
"5380","entente",7,1
"5381","spiked",1,1
"5382","helmet",1,1
"5383","fellah",1,1
"5384","respects",1,1
"5385","doeen",1,1
"5386","three-fourths",1,1
"5387","ceases",1,1
"5388","bath",1,1
"5389","bayonet",1,1
"5390","acme",1,1
"5391","disinfectant",1,1
"5392","cavalry",1,1
"5393","frewhly",1,1
"5394","clothing",3,1
"5395","offense",1,1
"5396","gerbe",1,1
"5397","covers",1,1
"5398","obeyed",1,1
"5399","patriot",1,1
"5400","fidelity",2,1
"5401","wa,fl",1,1
"5402","shirt",1,1
"5403","rus",1,1
"5404","cape",1,1
"5405","centre",1,1
"5406","continent",9,1
"5407","horsemen",1,1
"5408","principles",2,1
"5409","laid",5,1
"5410","craaae",1,1
"5411","corresponding",4,1
"5412","claasea",1,1
"5413","cootruliable",1,1
"5414","uncontrollable",1,1
"5415","holding",7,1
"5416","termed",1,1
"5417","electrical",6,1
"5418","mechanical",3,1
"5419","electri-for",1,1
"5420","fteadily",1,1
"5421","mount",1,1
"5422","battery",2,1
"5423","dynamo",1,1
"5424","station",5,1
"5425","teen",1,1
"5426","shore",1,1
"5427","crease",2,1
"5428","mines",6,1
"5429","insulated",1,1
"5430","sim-week",1,1
"5431","ending",3,1
"5432","ply",1,1
"5433","switching",1,1
"5434","rendered",1,1
"5435","inert",1,1
"5436","powerless",1,1
"5437","r?it",1,1
"5438","speculate",1,1
"5439","hiisty",1,1
"5440","une",1,1
"5441","thk",1,1
"5442","abso",1,1
"5443","mio",1,1
"5444","armv",1,1
"5445","saxony",1,1
"5446","furni.h",1,1
"5447","n*d",2,1
"5448","met",8,1
"5449","wurtemburg",1,1
"5450","warfare",3,1
"5451","warn",1,1
"5452","mu*f",1,1
"5453","dow",2,1
"5454","planned",4,1
"5455","sedan",1,1
"5456","encyclopaedia",1,1
"5457","nuncupative",1,1
"5458","oral",1,1
"5459","wills",2,1
"5460","foolish",2,1
"5461","sailors",2,1
"5462","exposed",2,1
"5463","rules",2,1
"5464","shrieking",2,1
"5465","bullets",2,1
"5466","cursing",1,1
"5467","oom",2,1
"5468","manding",2,1
"5469","nearer",1,1
"5470","formalities",1,1
"5471","deadly",1,1
"5472","relaxed",2,1
"5473","importing",1,1
"5474","theme",1,1
"5475","mute",1,1
"5476","meek",1,1
"5477","bounding",1,1
"5478","prosperity",2,1
"5479","pinnacle",1,1
"5480","economic",23,1
"5481","hich",2,1
"5482","grandiloquently",1,1
"5483","boasted",1,1
"5484","bulwarks",1,1
"5485","monopolists",1,1
"5486","budding",1,1
"5487","spare",2,1
"5488","overseas",8,1
"5489","possesions",1,1
"5490","possibly",5,1
"5491","consent",2,1
"5492","parcelled",1,1
"5493","contenting",1,1
"5494","togo",1,1
"5495","kiao-chao",1,1
"5496","belgium's",1,1
"5497","reward",2,1
"5498","monetary",1,1
"5499","territorially",2,1
"5500","tight",1,1
"5501","adjustments",1,1
"5502","race",2,1
"5503","origin",3,1
"5504","proposed",5,1
"5505","divert",2,1
"5506","loaded",2,1
"5507","thankless",1,1
"5508","gift",1,1
"5509","province",7,1
"5510","canker",1,1
"5511","assuming",3,1
"5512","attende",1,1
"5513","presuppose",1,1
"5514","wave",2,1
"5515","sweeping",3,1
"5516","invading",5,1
"5517","frontiers",2,1
"5518","roust",1,1
"5519","imagined",2,1
"5520","recoiling",1,1
"5521","swelled",1,1
"5522","expeditionary",2,1
"5523","masses",1,1
"5524","moving",5,1
"5525","irresistible",1,1
"5526","momentum",1,1
"5527","goal",2,1
"5528","sive",1,1
"5529","victorious",2,1
"5530","menaced",2,1
"5531","aggrandizement",1,1
"5532","expense",5,1
"5533","weakened",1,1
"5534","entertain",1,1
"5535","designs",2,1
"5536","roumani",1,1
"5537","ioss",1,1
"5538","refuge",1,1
"5539","emper",1,1
"5540","riched",1,1
"5541","concentrate",3,1
"5542","tcad",1,1
"5543","wasting",1,1
"5544","reduction",2,1
"5545","armaments",4,1
"5546","insist",1,1
"5547","tually",1,1
"5548","unformidabu",1,1
"5549","portance",1,1
"5550","proportions",1,1
"5551","conclu-titejy",1,1
"5552","routed",1,1
"5553","ditions",1,1
"5554","compel",1,1
"5555","threaten",2,1
"5556","su-an",1,1
"5557","ignominious",1,1
"5558","premacy",1,1
"5559","tect",1,1
"5560","slav",2,1
"5561","aggression",3,1
"5562","survives",2,1
"5563","wiki",1,1
"5564","shorn",1,1
"5565","ensure",1,1
"5566","proper",3,1
"5567","equilibrium",1,1
"5568","çontjjpent",1,1
"5569","krt?i",1,1
"5570","trzm",1,1
"5571","nts",1,1
"5572","proceeds",2,1
"5573","genero",1,1
"5574","cehed",1,1
"5575","tlic",2,1
"5576","woll,d",1,1
"5577","spared",2,1
"5578","abut",1,1
"5579","obliging",1,1
"5580","rfjjj",1,1
"5581","a,ni,n",1,1
"5582","disinterested",1,1
"5583","p-ace",1,1
"5584","civilisâ",1,1
"5585","ties",1,1
"5586","ppr",1,1
"5587","brushing",1,1
"5588","wav",2,1
"5589","mem",1,1
"5590","bvjieved",1,1
"5591","concerning",3,1
"5592","advertisement",2,1
"5593","guechen",1,1
"5594","grey",1,1
"5595","cultural",1,1
"5596","thoee",1,1
"5597","ived",1,1
"5598","explain",1,1
"5599","heme",1,1
"5600","conshtingvf",1,1
"5601","viz",1,1
"5602","lodgement",1,1
"5603","rogued",1,1
"5604","sine",2,1
"5605","vice",3,1
"5606","popularize",1,1
"5607","refreshing",1,1
"5608","tized",1,1
"5609","eeem",1,1
"5610","haveoccurred",1,1
"5611","ingenuoiisnese",1,1
"5612","aui",1,1
"5613","accepted",4,1
"5614","defeat",10,1
"5615","parentljr",1,1
"5616","inundm",1,1
"5617","bureau",2,1
"5618","germ",1,1
"5619","thinking",4,1
"5620","digestible",1,1
"5621","important-ironworks",1,1
"5622","machinery",6,1
"5623","société",1,1
"5624","des",1,1
"5625","hauts",1,1
"5626","fourneaux",1,1
"5627","caen",2,1
"5628","astonishing",1,1
"5629","trucks",3,1
"5630","wagons",1,1
"5631","rtu",1,1
"5632","tl&ese",1,1
"5633","jones",2,1
"5634","colonel",2,1
"5635","lianamilly",1,1
"5636","missing",2,1
"5637","tih-v",1,1
"5638","krupp",1,1
"5639","tra",2,1
"5640","etr.mt",1,1
"5641","unâ",1,1
"5642","ble",2,1
"5643","ificferthive",1,1
"5644","gained",3,1
"5645","pemnds",1,1
"5646","irngahn",1,1
"5647","diudivstlïf",1,1
"5648","belief",4,1
"5649","abundunce",1,1
"5650","dismount",1,1
"5651","cat",1,1
"5652","graduating",1,1
"5653","gymmumim",1,1
"5654","college",3,1
"5655","w*y",1,1
"5656","aji",1,1
"5657","lihe",1,1
"5658","banking",1,1
"5659","ills",3,1
"5660","m*m",1,1
"5661","admira",1,1
"5662","complaint",3,1
"5663","it.'h",1,1
"5664","intfr",1,1
"5665","fere",1,1
"5666","nee",2,1
"5667","neutral",11,1
"5668","contrabrand",2,1
"5669","destined",2,1
"5670","retort",1,1
"5671","caused",3,1
"5672","hardship",1,1
"5673","b.v",1,1
"5674","plaint",1,1
"5675","ports",4,1
"5676","knows",3,1
"5677","perforated",1,1
"5678","brass",3,1
"5679","sheath",1,1
"5680","fitted",1,1
"5681","iith",1,1
"5682","watch",5,1
"5683","chains",1,1
"5684","trinkets",1,1
"5685","keonomie",1,1
"5686","translated",1,1
"5687","guage",1,1
"5688","usages",1,1
"5689","staff",6,1
"5690","aroiy",1,1
"5691","autliorivative",1,1
"5692","humanitarian",1,1
"5693","considerations",2,1
"5694","inf",1,1
"5695","uvntly",1,1
"5696","degenerate",1,1
"5697","sentimentality",1,1
"5698","flabby",1,1
"5699","emotion",1,1
"5700","dients",1,1
"5701","filling",2,1
"5702","ers",1,1
"5703","navians",1,1
"5704","one-vear",1,1
"5705","discoverable",1,1
"5706","splendor",1,1
"5707","witnesses",1,1
"5708","overwhelm",1,1
"5709","perfect",5,1
"5710","complexion",1,1
"5711","intensely",1,1
"5712","blue",2,1
"5713","dark",4,1
"5714","lash",1,1
"5715","chestnut",1,1
"5716","cameo",1,1
"5717","features",2,1
"5718","enthroned",1,1
"5719","beauty",1,1
"5720","dominating",1,1
"5721","franco-prussian",1,1
"5722","bowed",1,1
"5723","shadow",1,1
"5724","loveliness",1,1
"5725","grips",1,1
"5726","mightier",1,1
"5727","corrupt",1,1
"5728","tottering",1,1
"5729","furht",1,1
"5730","hatever",1,1
"5731","dimmed",1,1
"5732","survive",1,1
"5733","d,t",1,1
"5734","xmany",1,1
"5735","ontth",1,1
"5736","ti/wot",1,1
"5737","imagine",4,1
"5738","failing",1,1
"5739","rjll",1,1
"5740","r,lht",1,1
"5741","watches",3,1
"5742","wèth",1,1
"5743","wells",5,1
"5744","censor",2,1
"5745","author",1,1
"5746","personal",2,1
"5747","views",3,1
"5748","i)utch",1,1
"5749","key",3,1
"5750","strung",1,1
"5751","attacking",2,1
"5752","vanishes",1,1
"5753","allies",29,1
"5754","sub",1,1
"5755","ject",1,1
"5756","outrage",1,1
"5757","aix",1,1
"5758","chapelle",1,1
"5759","repulse",1,1
"5760","flanders",2,1
"5761","capture",4,1
"5762","rhine",3,1
"5763","oould",1,1
"5764","finish",1,1
"5765","crushing",2,1
"5766","germanic",2,1
"5767","tempting",1,1
"5768","crushed",3,1
"5769","participation",1,1
"5770","envelopment",1,1
"5771","embrace",1,1
"5772","brotherhood",1,1
"5773","gradual",1,1
"5774","substitu",1,1
"5775","houmania",1,1
"5776","holland:germany",8,1
"5777","breach",1,1
"5778","neutrality",4,1
"5779","presently",4,1
"5780","j,er",1,1
"5781","belgians",1,1
"5782","mania",2,1
"5783","bushels",7,1
"5784","turk",1,1
"5785","mure",1,1
"5786","termina",1,1
"5787","strain",3,1
"5788","vindication",1,1
"5789","lumpish",1,1
"5790","bumbel",1,1
"5791","a*k",1,1
"5792","reconsider",1,1
"5793","annexa",1,1
"5794","jun",1,1
"5795","dictatorial",2,1
"5796","dangerous",4,1
"5797","secure",2,1
"5798","independence",2,1
"5799","prepared",6,1
"5800","tile",1,1
"5801","ink",1,1
"5802","ger-tempting",1,1
"5803","evacuate",2,1
"5804","coun-allies",1,1
"5805","cahill",1,1
"5806","mean",7,1
"5807","a,h",1,1
"5808","vvl",1,1
"5809","blame",1,1
"5810","elaves",1,1
"5811","relied",1,1
"5812","lenruat",1,1
"5813","oen",1,1
"5814","aft",2,1
"5815","yonge",1,1
"5816","wani",1,1
"5817","ders",2,1
"5818","fway",1,1
"5819","draw,n",1,1
"5820","eami",1,1
"5821","wins",1,1
"5822","stiltforming",1,1
"5823","darting",1,1
"5824","linfci",1,1
"5825","superfluous",1,1
"5826","mistakes",2,1
"5827","hlo",1,1
"5828","hater",1,1
"5829","reputed",1,1
"5830","hachew",1,1
"5831","choice",3,1
"5832","failed",5,1
"5833","hom",2,1
"5834","detachment",2,1
"5835","tan",1,1
"5836","disadvantage",1,1
"5837","par-the",1,1
"5838","trivial",1,1
"5839","fun",1,1
"5840","tieular",1,1
"5841","expect",5,1
"5842","archi",1,1
"5843","jellieoe",1,1
"5844","nap",1,1
"5845","tecture",1,1
"5846","gardening",1,1
"5847","eeting",1,1
"5848","clearly",2,1
"5849","adoption",1,1
"5850","copie",1,1
"5851","unrein",1,1
"5852","overthrow",1,1
"5853","spirit",11,1
"5854","stieli",1,1
"5855","grievous",1,1
"5856","nutrition",1,1
"5857","hygiene",1,1
"5858","atrong",1,1
"5859","bat",1,1
"5860","exertion",1,1
"5861","normal",5,1
"5862","shawville",8,1
"5863","wrapped",1,1
"5864","tarred",1,1
"5865","bananas",1,1
"5866","melted",1,1
"5867","wounded",5,1
"5868","sapper",1,1
"5869","reserv",1,1
"5870","tailors",1,1
"5871","prevents",1,1
"5872","tear",2,1
"5873","heard",6,1
"5874","gum",1,1
"5875","strip",2,1
"5876","wrapping",1,1
"5877","mpressed",1,1
"5878","v«'&st",1,1
"5879","stick",1,1
"5880","ougflily",1,1
"5881","kneaded",1,1
"5882","sticking",1,1
"5883","jjgbes",1,1
"5884","bowl",1,1
"5885","serfs",1,1
"5886","existed",4,1
"5887","ruled",1,1
"5888","despotic",1,1
"5889","tern",1,1
"5890","surrounded",1,1
"5891","autocratic",2,1
"5892","eerie",1,1
"5893","irrup-nnd",1,1
"5894","barbarians",3,1
"5895","ult,rv",1,1
"5896","doubtful",3,1
"5897","kusaians",1,1
"5898","sanctity",2,1
"5899","contract",1,1
"5900","nuire",1,1
"5901","husmes",1,1
"5902","puvp",1,1
"5903","particular",4,1
"5904","eliot",1,1
"5905","delivers",1,1
"5906","scathing",1,1
"5907","analysis",1,1
"5908","eftv",1,1
"5909","tiency",1,1
"5910","sees",2,1
"5911","birth",2,1
"5912","declares",4,1
"5913","surgery",2,1
"5914","chemistry",2,1
"5915","physic",1,1
"5916","complex",1,1
"5917","organizations",3,1
"5918","proof",3,1
"5919","assertion",1,1
"5920","educator",1,1
"5921","combatant",1,1
"5922","conceive",1,1
"5923","submitting",2,1
"5924","supplies",12,1
"5925","encountered",2,1
"5926","conceiving",1,1
"5927","aha",1,1
"5928","momentary",1,1
"5929","russians",4,1
"5930","justly",1,1
"5931","semi-civi",1,1
"5932","lmn",1,1
"5933","debtor",1,1
"5934","scores",1,1
"5935","specifics",1,1
"5936","jwiiient",1,1
"5937","grapes",1,1
"5938","snails",1,1
"5939","raw-meat",1,1
"5940","warranted",1,1
"5941","sound",1,1
"5942","salted",1,1
"5943","herring-roes",1,1
"5944","appetite",1,1
"5945","revives",1,1
"5946","p'ans",1,1
"5947","presented",4,1
"5948","treated",4,1
"5949","released",3,1
"5950","wcre",1,1
"5951","rejected",1,1
"5952","ialmt",1,1
"5953","prisoner-of-war",1,1
"5954","di*ap-""p",1,1
"5955","catalogue",1,1
"5956","anting",1,1
"5957","xxl",1,1
"5958","book-stand",1,1
"5959","stftrud",1,1
"5960","dodd",1,1
"5961","kidney",1,1
"5962","disas",1,1
"5963","dismembered",1,1
"5964","hghtmg",1,1
"5965","nes",1,1
"5966","entanglements",1,1
"5967","prospered",1,1
"5968","resorts",1,1
"5969","aus",2,1
"5970","bills",1,1
"5971","amusing",2,1
"5972","sojourners",1,1
"5973","streets",1,1
"5974","corridors",1,1
"5975","impotence",1,1
"5976","lack",7,1
"5977","travel",2,1
"5978","climb",2,1
"5979","trees",4,1
"5980","grass",3,1
"5981","girl",4,1
"5982","mit",1,1
"5983","mind",4,1
"5984","thers",1,1
"5985","clothes",4,1
"5986","cutting",2,1
"5987","routes",3,1
"5988","drilled",1,1
"5989","regularly",1,1
"5990","unrecognized",1,1
"5991","tke",3,1
"5992","fori",1,1
"5993","particularly",5,1
"5994","well-being",1,1
"5995","recover",1,1
"5996","dealing",2,1
"5997","menace",6,1
"5998","admiralty",2,1
"5999","thaï",1,1
"6000","canno",1,1
"6001","effectiveness",1,1
"6002","merer",1,1
"6003","expedient",1,1
"6004","lip",1,1
"6005","direction",4,1
"6006","indicated",4,1
"6007","huddled",1,1
"6008","weeding",1,1
"6009","sadly",2,1
"6010","arch-advocate",1,1
"6011","ruthlesaness",1,1
"6012","boyish",1,1
"6013","simonson",1,1
"6014","hard-working",2,1
"6015","lad",4,1
"6016","heir",1,1
"6017","gey",2,1
"6018","unfortimt",1,1
"6019","submarines",9,1
"6020","casual",1,1
"6021","fighted",1,1
"6022","terrified",1,1
"6023","counten",1,1
"6024","flames",1,1
"6025","leaping",1,1
"6026","at-law",1,1
"6027","displeased",1,1
"6028","weel",1,1
"6029","mistake",2,1
"6030","britain's",2,1
"6031","canada:germany",3,1
"6032","roasting",1,1
"6033","tying",1,1
"6034","mapping",2,1
"6035","cegi",1,1
"6036","spells",1,1
"6037","rubbing",1,1
"6038","so-called",3,1
"6039","zone",6,1
"6040","needa",1,1
"6041","chiefly",4,1
"6042","cial",1,1
"6043","shallow",2,1
"6044","thib",1,1
"6045","factive",1,1
"6046","extending",4,1
"6047","sphere",1,1
"6048","plea",1,1
"6049","transportation",2,1
"6050","york._i",1,1
"6051","solute",1,1
"6052","cave",1,1
"6053","slowly",3,1
"6054","stein",2,1
"6055","assumes",1,1
"6056","mourning",1,1
"6057","furrowing",1,1
"6058","sin",1,1
"6059","alworth",1,1
"6060","houst",1,1
"6061","tuined",1,1
"6062","gret",1,1
"6063","figure",6,1
"6064","bent",1,1
"6065","fits",2,1
"6066","self-reliance",1,1
"6067","goes",4,1
"6068","homes",7,1
"6069","esteem",1,1
"6070","abilities",1,1
"6071","tions",2,1
"6072","morals",1,1
"6073","tak-the",1,1
"6074","prin-businesses",1,1
"6075","husbands",2,1
"6076","c{pal",1,1
"6077","characteristics",2,1
"6078","exmarket",1,1
"6079","treme",2,1
"6080","vindictiveness",1,1
"6081","catholic",3,1
"6082","alas",1,1
"6083","hating",1,1
"6084","ac-tinue",1,1
"6085","dreadful",2,1
"6086","observers",4,1
"6087","hatred",4,1
"6088","eng-have",1,1
"6089","learned",2,1
"6090","sisters",1,1
"6091","exceeded",2,1
"6092","poorer",1,1
"6093","tenfold",1,1
"6094","stains",1,1
"6095","dirty",1,1
"6096","mackintosh",1,1
"6097","an(j",3,1
"6098","yard",3,1
"6099","inch",1,1
"6100","contrasting",1,1
"6101","sept",5,1
"6102","events",6,1
"6103","onh",1,1
"6104","realize",2,1
"6105","demonstrate",2,1
"6106","kreat",1,1
"6107","militarism",2,1
"6108","f:j",1,1
"6109","uta",1,1
"6110","galicia",2,1
"6111","poland",14,1
"6112","oyvn",1,1
"6113","mote",1,1
"6114","struggles",1,1
"6115","vain",2,1
"6116","conquest",8,1
"6117","peculiarly",1,1
"6118","created",2,1
"6119","tional",1,1
"6120","abusing",1,1
"6121","sins",1,1
"6122","lightly",2,1
"6123","criticized",1,1
"6124","dissatisfaction",1,1
"6125","unrest",4,1
"6126","unmercifully",1,1
"6127","manifested",1,1
"6128","politic",1,1
"6129","i,ekun",1,1
"6130","sacrifices",1,1
"6131","in-one",1,1
"6132","sense",5,1
"6133","çur",1,1
"6134","ashamed",1,1
"6135","bravery",1,1
"6136","brothers",2,1
"6137","voluntary",2,1
"6138","nervoue",1,1
"6139","tension",2,1
"6140","uch",1,1
"6141","thou",1,1
"6142","vnj",1,1
"6143","patched",1,1
"6144","sailor",1,1
"6145","caning",1,1
"6146","militant",1,1
"6147","shields",1,1
"6148","bearing",3,1
"6149","alternate",1,1
"6150","eagles",1,1
"6151","jeweled",1,1
"6152","crosses",3,1
"6153","poised",1,1
"6154","swords",1,1
"6155","blazing",1,1
"6156","diamonds",1,1
"6157","crowned",1,1
"6158","invisible",2,1
"6159","invasion",14,1
"6160","pic",1,1
"6161","flourished",1,1
"6162","torial",1,1
"6163","praising",1,1
"6164","aavy",1,1
"6165","ginning",1,1
"6166","strangling",2,1
"6167","storm-tossed",1,1
"6168","jellicoe",1,1
"6169","job",4,1
"6170","effects",3,1
"6171","declaimed",1,1
"6172","shot",3,1
"6173","academy",1,1
"6174","isl",1,1
"6175","mum",2,1
"6176","phey",1,1
"6177","munition",1,1
"6178","shil",1,1
"6179","masculine",1,1
"6180","ood",1,1
"6181","liml",1,1
"6182","jhmg",1,1
"6183","comparp",1,1
"6184","ners",1,1
"6185","retains",1,1
"6186","oversea",1,1
"6187","captured",6,1
"6188","attempted",2,1
"6189","distract",1,1
"6190","ncaped",1,1
"6191","prison",2,1
"6192","raptured",1,1
"6193","yprea",1,1
"6194","wandering",1,1
"6195","disguise",1,1
"6196","battalion",2,1
"6197","ntory",1,1
"6198","adventure",1,1
"6199","ihf",2,1
"6200","carefully",1,1
"6201","gar",1,1
"6202","uashed",1,1
"6203","afterwaids",1,1
"6204","realized",2,1
"6205","j-wii",1,1
"6206","successes",1,1
"6207","ments",1,1
"6208","signs",4,1
"6209","br!ght",1,1
"6210","capable",3,1
"6211","keeping",4,1
"6212","irritably",1,1
"6213","fiv",1,1
"6214","lingerie",1,1
"6215","paraffln",1,1
"6216","oil-can",1,1
"6217","wasn",1,1
"6218","keen",1,1
"6219","grocery",1,1
"6220","overlook",1,1
"6221","th-.t",1,1
"6222","opera-cloak",1,1
"6223","garde",1,1
"6224","hep",1,1
"6225","ztu",1,1
"6226","onp",1,1
"6227","luck",2,1
"6228","smith",4,1
"6229","ingenuous",1,1
"6230","t-o",1,1
"6231","australians",2,1
"6232","papua",1,1
"6233","rigor",1,1
"6234","papuan",1,1
"6235","hopetam",1,1
"6236","tarif",1,1
"6237","win",3,1
"6238","thp",2,1
"6239","directorate",1,1
"6240","explosive",2,1
"6241","k,na",1,1
"6242","bleaching",1,1
"6243","wjth",1,1
"6244","jjmt",1,1
"6245","a(.cnt",1,1
"6246","conclusion",4,1
"6247","tribune",2,1
"6248","pany",3,1
"6249","asks",2,1
"6250","one-twentieth",1,1
"6251","tiié",1,1
"6252","hieh",1,1
"6253","evidently",4,1
"6254","owed",1,1
"6255","savvy",1,1
"6256","dig",2,1
"6257","blackened",1,1
"6258","exert",1,1
"6259","fhe",1,1
"6260","purchase",1,1
"6261","settler",1,1
"6262","regime",9,1
"6263","abolition",1,1
"6264","petty",1,1
"6265","eft",1,1
"6266","murder",3,1
"6267","slduounly",1,1
"6268","employer",2,1
"6269","lashes",1,1
"6270","inspected",1,1
"6271","domiii",1,1
"6272","sled",1,1
"6273","quibble",1,1
"6274","title",5,1
"6275","sumed",1,1
"6276","hapsburg",1,1
"6277","pragmatic",1,1
"6278","sanction",1,1
"6279","conflned",1,1
"6280","perpetuity",1,1
"6281","bouse",1,1
"6282","russia:poland",1,1
"6283","napo",1,1
"6284","resigned",2,1
"6285","withdrew",1,1
"6286","leadership",2,1
"6287","fief",1,1
"6288","stepped",1,1
"6289","contin",1,1
"6290","ued",1,1
"6291","dying",1,1
"6292","mandate",1,1
"6293","obvious",4,1
"6294","emperors",1,1
