"","words","term.freq","doc.freq"
"7350","block",2,1
"7351","systematically",1,1
"7352","pitched",1,1
"7353","fleets",1,1
"7354","fights",2,1
"7355","bowels",4,1
"7356","towered",1,1
"7357","agree",4,1
"7358","bifurcation",1,1
"7359","placing",2,1
"7360","wholesome",1,1
"7361","comic",1,1
"7362","anticipated",1,1
"7363","horror",1,1
"7364","narrated",1,1
"7365","contemplate",1,1
"7366","helps",1,1
"7367","curve",1,1
"7368","amid",2,1
"7369","plaudits",1,1
"7370","behavior",1,1
"7371","miring",1,1
"7372","throng",1,1
"7373","mugg",1,1
"7374","prejudice",2,1
"7375","hymn",1,1
"7376","bishop",4,1
"7377","vegetable",1,1
"7378","approving",1,1
"7379","bent",1,1
"7380","historically",1,1
"7381","obstinate",1,1
"7382","sapling",1,1
"7383","doomed",2,1
"7384","revealed",1,1
"7385","herr",2,1
"7386","fen",1,1
"7387","drich",1,1
"7388","declaration",2,1
"7389","ser",3,1
"7390","opin",1,1
"7391","kaiser",2,1
"7392","declaimed",1,1
"7393","shot",4,1
"7394","isl",1,1
"7395","plentiful",3,1
"7396","nights",1,1
"7397","winter-night",1,1
"7398","mist",1,1
"7399","marshes",1,1
"7400","tvw",1,1
"7401","rov,de",1,1
"7402","roon",1,1
"7403","nearer",3,1
"7404","wrong",3,1
"7405","headi",1,1
"7406","phey",1,1
"7407","munition",1,1
"7408","shil",1,1
"7409","ood",1,1
"7410","liml",1,1
"7411","jhmg",1,1
"7412","comparp",1,1
"7413","ners",1,1
"7414","retains",1,1
"7415","cancer",2,1
"7416","factory",6,1
"7417","steel",3,1
"7418","shock",2,1
"7419","continental",3,1
"7420","engagements",2,1
"7421","machin",1,1
"7422","notable",2,1
"7423","sinker",1,1
"7424","militia",1,1
"7425","curry",1,1
"7426","moynns",1,1
"7427","amenueres",1,1
"7428","hasten",1,1
"7429","fertile",3,1
"7430","keppel",1,1
"7431","frock",1,1
"7432","pointed",5,1
"7433","aspendaile",1,1
"7434","veil",1,1
"7435","delight",2,1
"7436","arft",1,1
"7437","ser,ou",1,1
"7438","prein",1,1
"7439","pomerania",1,1
"7440","admin",1,1
"7441","haxe",1,1
"7442","asserted",1,1
"7443","tans",1,1
"7444","verdun",3,1
"7445","north-eastern",1,1
"7446","hieh",1,1
"7447","prv",1,1
"7448","lovely",2,1
"7449","roi-de-la-somme",1,1
"7450","lief",1,1
"7451","shelled",1,1
"7452","angels",1,1
"7453","chaplain",2,1
"7454","macdonald",1,1
"7455","drunk",1,1
"7456","preference",1,1
"7457","xxa",1,1
"7458","zold",1,1
"7459","minority",1,1
"7460","drinking",2,1
"7461","cham",1,1
"7462","pier",1,1
"7463","jabit",1,1
"7464","spreading",4,1
"7465","delectable",2,1
"7466","recipe",1,1
"7467","whittier",1,1
"7468","conquer",1,1
"7469","crushed",2,1
"7470","minute",1,1
"7471","grate",1,1
"7472","almighty",1,1
"7473","god",7,1
"7474","taff*ts",1,1
"7475","a,lde",1,1
"7476","grass",2,1
"7477","pancentury",1,1
"7478","bhe",1,1
"7479","hussite",1,1
"7480","swished",1,1
"7481","provoked",1,1
"7482","paused",1,1
"7483","sniff",1,1
"7484","edict",1,1
"7485","nantes",2,1
"7486","peering",1,1
"7487","gross",2,1
"7488","netherlands",9,1
"7489","spanish",6,1
"7490","forefoot",1,1
"7491","panrule",1,1
"7492","aim",3,1
"7493","im-ligious",1,1
"7494","freedom",4,1
"7495","mediately",1,1
"7496","hit",4,1
"7497","visible",1,1
"7498","rays",1,1
"7499","pos",4,1
"7500","complex",4,1
"7501","ores",1,1
"7502","meet!no-others",1,1
"7503","morbid",1,1
"7504","lighting",2,1
"7505","needed",4,1
"7506","tent",2,1
"7507","narrows",1,1
"7508","evacuated",1,1
"7509","keys",1,1
"7510","outer",1,1
"7511","limits",2,1
"7512","areas",6,1
"7513","drunkenness",1,1
"7514","limited",6,1
"7515","prohibition",2,1
"7516","coniferous",1,1
"7517","abainthe",1,1
"7518","cible",1,1
"7519","sounded",1,1
"7520","hollow",1,1
"7521","obliging",1,1
"7522","hausfrau",1,1
"7523","boards",2,1
"7524","undergo",1,1
"7525","proficient",1,1
"7526","drives",2,1
"7527","turbines",1,1
"7528","snmi",1,1
"7529","ost",2,1
"7530","confronted",2,1
"7531","mountain",4,1
"7532","pharaoh",1,1
"7533","demanding",2,1
"7534","draft",1,1
"7535","pitting",1,1
"7536","reverently",1,1
"7537","planned",2,1
"7538","artutidn",1,1
"7539","astlenau",1,1
"7540","staff",6,1
"7541","munitions",3,1
"7542","roques",1,1
"7543","britain's",2,1
"7544","conferences",3,1
"7545","silly",2,1
"7546","subterfuges",1,1
"7547","cance",1,1
"7548","draias",1,1
"7549","disqualifying",1,1
"7550","trails",1,1
"7551","radiate",1,1
"7552","subsequently",1,1
"7553","ravonng",1,1
"7554","tl»e",1,1
"7555","forming",1,1
"7556","l-ort",1,1
"7557","sociatmo",1,1
"7558","unmioaioner",1,1
"7559","bodied",1,1
"7560","finable",1,1
"7561","rtmcnt",1,1
"7562","leg",2,1
"7563","amputated",1,1
"7564","harm-being",1,1
"7565","guar",1,1
"7566","tanjl",1,1
"7567","versatile",1,1
"7568","widely",2,1
"7569","athletes",1,1
"7570","southam",1,1
"7571","minted",1,1
"7572","pepper",1,1
"7573","one-quarter",1,1
"7574","queer",1,1
"7575","learned",6,1
"7576","seriousness",1,1
"7577","gayety",1,1
"7578","thoughtlessness",1,1
"7579","frivolity",1,1
"7580","suppressed",1,1
"7581","keyed",1,1
"7582","pitch",2,1
"7583","resolve",1,1
"7584","slackening",1,1
"7585","autocratic",1,1
"7586","mandate",2,1
"7587","impose",1,1
"7588","taxes",2,1
"7589","strict",1,1
"7590","conservation",1,1
"7591","sharp-featured",1,1
"7592","spinster",1,1
"7593","tttkpn",1,1
"7594","hodge",1,1
"7595","luesting",1,1
"7596","interview",2,1
"7597","please",2,1
"7598","thou",4,1
"7599","wer",1,1
"7600","ând",1,1
"7601","lts",1,1
"7602","cauees",1,1
"7603","profit-mongers",1,1
"7604","ghouls",1,1
"7605","vultures",1,1
"7606","ual",1,1
"7607","mothers",7,1
"7608","crosses",2,1
"7609","hortly",1,1
"7610","unfailing",1,1
"7611","vitality",1,1
"7612","seed",7,1
"7613","eagerly",2,1
"7614","reversion",1,1
"7615","yield",1,1
"7616","hare",3,1
"7617","vancouver",1,1
"7618","calgary",1,1
"7619","visits",1,1
"7620","adverse",1,1
"7621","supreme",3,1
"7622","soil",5,1
"7623","climate",3,1
"7624","inrrly",1,1
"7625","tails",1,1
"7626","pte",9,1
"7627","dlvl",1,1
"7628","langemarck",1,1
"7629","celsaen",1,1
"7630","camp",6,1
"7631","celly",1,1
"7632","saltau",1,1
"7633","mutiny",1,1
"7634","k.c",1,1
"7635","stricter",1,1
"7636","regula",1,1
"7637","yeast",1,1
"7638","cake",2,1
"7639","brea",1,1
"7640","wlth",2,1
"7641","rai*ins",1,1
"7642","chine",3,1
"7643","cakes",1,1
"7644","soaked",1,1
"7645","minded",1,1
"7646","msxim",1,1
"7647","ileal",1,1
"7648","inventor",1,1
"7649","contains",4,1
"7650","italy:germany",1,1
"7651","tain",4,1
"7652","ui«ht",1,1
"7653","tlu",1,1
"7654","reconstruction",1,1
"7655","achieved",5,1
"7656","disabled",1,1
"7657","m.p",1,1
"7658","es-jules",1,1
"7659","anar",1,1
"7660","that's",1,1
"7661","bark",1,1
"7662","feb",1,1
"7663","loving",3,1
"7664","remembrance",1,1
"7665","lobe",1,1
"7666","hois;ink",1,1
"7667","university",4,1
"7668","tranches",1,1
"7669","professor",4,1
"7670","pathology",1,1
"7671","personal",4,1
"7672","mly",1,1
"7673","neutral",7,1
"7674","dim-ountrlee",1,1
"7675","throwing",1,1
"7676","freight",3,1
"7677","drawback",1,1
"7678","useless",1,1
"7679","buttons",1,1
"7680","enornfbus",1,1
"7681","oorn-peetered",1,1
"7682","etchers",1,1
"7683","barraud",1,1
"7684","crossed",6,1
"7685","teacher",2,1
"7686","painters",3,1
"7687","hem",2,1
"7688","jpon",1,1
"7689","consptc-lous",1,1
"7690","ligure",1,1
"7691","younger",1,1
"7692","art-sts",1,1
"7693","studying",2,1
"7694","set-led",1,1
"7695","recognition",3,1
"7696","ideas",3,1
"7697","iriginality",1,1
"7698","unconventional",1,1
"7699","extremes",1,1
"7700","classed",2,1
"7701","progreaisve",1,1
"7702","foul",1,1
"7703","critics",1,1
"7704","radicals",1,1
"7705","eccentrics",1,1
"7706","typical",3,1
"7707","clever",3,1
"7708","enlisted",8,1
"7709","sarly",1,1
"7710","push",4,1
"7711","brushes",1,1
"7712","mills",2,1
"7713","leeds",1,1
"7714","investigator",1,1
"7715","revue",1,1
"7716","suggested-that",1,1
"7717","iian",1,1
"7718","mclaren",2,1
"7719","arts",2,1
"7720","comedy",1,1
"7721","irlor",1,1
"7722","jrahara",1,1
"7723","saturating",1,1
"7724","ager",1,1
"7725","lads",3,1
"7726","radltion",1,1
"7727","ime",1,1
"7728","staged",1,1
"7729","frequently",2,1
"7730","sketches",2,1
"7731","skits",1,1
"7732","entertaining",1,1
"7733","iis",1,1
"7734","exhibitions",1,1
"7735","fragments",1,1
"7736","garden",8,1
"7737","glomerations",1,1
"7738","vaudeville",1,1
"7739","studio",2,1
"7740","orchestra",1,1
"7741","tber",1,1
"7742","peaceful",2,1
"7743","reviews",2,1
"7744","lid",1,1
"7745","jerman",1,1
"7746","avalanche",1,1
"7747","khaki",1,1
"7748","hewton",1,1
"7749","lacbine",1,1
"7750","fils",1,1
"7751","na-'orced",1,1
"7752","tional",2,1
"7753","gallery",1,1
"7754","sergt",1,1
"7755","lard",2,1
"7756","teutons",2,1
"7757","poilu",1,1
"7758","notre",1,1
"7759","dame",1,1
"7760","aam",1,1
"7761","ast",1,1
"7762","keene",1,1
"7763","smiled",3,1
"7764","sad",2,1
"7765","travers",1,1
"7766","pansi",1,1
"7767","neglecting",1,1
"7768","specialized",1,1
"7769","happy",3,1
"7770","lark",1,1
"7771","dence",1,1
"7772","mushy",1,1
"7773","cock-fighting",1,1
"7774","filipino",1,1
"7775","agricultural",3,1
"7776","covered",5,1
"7777","aeci",1,1
"7778","nnswer",1,1
"7779","parlor",1,1
"7780","obta,n",1,1
"7781","exposure",1,1
"7782","servatlon",1,1
"7783","discontinued",1,1
"7784","italy:holland",1,1
"7785","smal]er",1,1
"7786","saving",4,1
"7787","zepp",1,1
"7788","puhhing",1,1
"7789","electricity",1,1
"7790","starting",1,1
"7791","gallois",1,1
"7792","watt",1,1
"7793","thegueet",1,1
"7794","l)ind",1,1
"7795","lhould",1,1
"7796","letts",1,1
"7797","ismt",1,1
"7798","needs",1,1
"7799","tws",1,1
"7800","doesn't",2,1
"7801","poisoned",1,1
"7802","huntsven",1,1
"7803","jam",1,1
"7804","otmm",1,1
"7805","wel",1,1
"7806","froiq",1,1
"7807","con-herds",1,1
"7808","staple",1,1
"7809","linehhese",1,1
"7810","wise",3,1
"7811","ons",1,1
"7812","vlcpliyiu",1,1
"7813","unpany",1,1
"7814","express",5,1
"7815","lance-corp",1,1
"7816","landry",1,1
"7817","rolls",1,1
"7818","uliurch",1,1
"7819","lem",1,1
"7820","card",4,1
"7821","spinning",2,1
"7822","weave",1,1
"7823","chances",2,1
"7824","inç",1,1
"7825","sacred",2,1
"7826","edifice",1,1
"7827","appro",1,1
"7828","entire",9,1
"7829","prmtely",1,1
"7830","solemn",1,1
"7831","pent",4,1
"7832","earned",3,1
"7833","ployed",1,1
"7834","arrange",1,1
"7835","yed",1,1
"7836","neeeem",1,1
"7837","bagin",1,1
"7838","counterbalance",1,1
"7839","plant-food",1,1
"7840","extra",3,1
"7841","puued",1,1
"7842","dr'ega",1,1
"7843","flattened",1,1
"7844","permit",2,1
"7845","ent",3,1
"7846","xddrcsscs",1,1
"7847","slung",1,1
"7848","shots",2,1
"7849","stab",1,1
"7850","winler",1,1
"7851","livv",1,1
"7852","t.u",1,1
"7853","stolen",3,1
"7854","wilh",1,1
"7855","arnbul",1,1
"7856","cert*in",1,1
"7857","homesteader",1,1
"7858","memorial",5,1
"7859","posthumous",1,1
"7860","adjoining",1,1
"7861","iroup",1,1
"7862","singers",1,1
"7863","wearied",1,1
"7864","fighters",1,1
"7865","recruiting",2,1
"7866","lll",2,1
"7867","clump",1,1
"7868","digjfers",1,1
"7869","unskilled",1,1
"7870","helpers",1,1
"7871","goldier",1,1
"7872","tracking",1,1
"7873","elgin",1,1
"7874","hind",2,1
"7875","peach-colored",1,1
"7876","finit",1,1
"7877","blouse",1,1
"7878","barley",1,1
"7879","tein",1,1
"7880","production",4,1
"7881","groom",1,1
"7882","istne",1,1
"7883","oor",1,1
"7884","pendant",1,1
"7885","me-est",1,1
"7886","amounting",1,1
"7887","quintals",2,1
"7888","burgess",1,1
"7889","renfrew",1,1
"7890","quintal",1,1
"7891","grxxmi",1,1
"7892","sened",1,1
"7893","hun",4,1
"7894","every-off",1,1
"7895","dreds",1,1
"7896","mart",2,1
"7897","embrace",1,1
"7898","guess",3,1
"7899","bat",1,1
"7900","buxom",1,1
"7901","beauties",1,1
"7902","respect",2,1
"7903","shout",1,1
"7904","caricatures",1,1
"7905","y.m.c.a",2,1
"7906","tigris",1,1
"7907","hach-off",1,1
"7908","sacri",1,1
"7909","vene",1,1
"7910","bagdad",3,1
"7911","ette",1,1
"7912","knows",5,1
"7913","horner",2,1
"7914","fob",1,1
"7915","bfter",1,1
"7916","lowing",1,1
"7917","itv",1,1
"7918","illusions",1,1
"7919","assistant",2,1
"7920","patched",1,1
"7921","tbin",1,1
"7922","try-'whole",1,1
"7923","expire",1,1
"7924","watery",1,1
"7925","reten",1,1
"7926","markable",1,1
"7927","beautifler",1,1
"7928","benediction",1,1
"7929","breakdown",2,1
"7930","occasional",2,1
"7931","creams",1,1
"7932","grim",1,1
"7933","jaw",1,1
"7934","determine",3,1
"7935","pro-german",1,1
"7936","care",7,1
"7937","strain",1,1
"7938","oonetltu",1,1
"7939","perb",1,1
"7940","victories",1,1
"7941","marne",1,1
"7942","ver",3,1
"7943","thefi",1,1
"7944","lotion",2,1
"7945","disgrace",1,1
"7946","fewjollow",1,1
"7947","wfre",1,1
"7948","fork",3,1
"7949","spoon",1,1
"7950","azor",1,1
"7951","shav",1,1
"7952","officials",3,1
"7953","image",1,1
"7954","job",7,1
"7955","tunics",1,1
"7956","screw",3,1
"7957","helmets",2,1
"7958","sucking",1,1
"7959","teeth",5,1
"7960","hotted",1,1
"7961","australians",2,1
"7962","ppev",1,1
"7963","hole",2,1
"7964","breaking",2,1
"7965","reflective",2,1
"7966","realizing",1,1
"7967","they're",2,1
"7968","terriers",2,1
"7969","bulldogs",1,1
"7970","quickness",1,1
"7971","bull",2,1
"7972","they've",2,1
"7973","unbreakable",1,1
"7974","limit",1,1
"7975","boche",5,1
"7976","trench",2,1
"7977","clean",3,1
"7978","funk-hole",1,1
"7979","business-like",1,1
"7980","counter-attacks",1,1
"7981","isn",1,1
"7982","quitter",1,1
"7983","tiniest",1,1
"7984","fraction",1,1
"7985","regiemnts",1,1
"7986","backbone",2,1
"7987","ribs",1,1
"7988","mesopotamia",1,1
"7989","palestine",2,1
"7990","macedonia",1,1
"7991","fuss",1,1
"7992","relatives",2,1
"7993","honored",2,1
"7994","tipt",1,1
"7995","em'-or",1,1
"7996","nors",1,1
"7997","depleting",1,1
"7998","supplie",1,1
"7999","jswath",1,1
"8000","orchard",1,1
"8001","llir",1,1
"8002","l*uh",1,1
"8003","mmh",1,1
"8004","resistance",4,1
"8005","mlnat/y%lr%t",1,1
"8006","e'l",1,1
"8007","dies",1,1
"8008","obviously",2,1
"8009","shv",1,1
"8010","youi",1,1
"8011","an«i",1,1
"8012","dom",2,1
"8013","druggist",1,1
"8014","usa::we",1,1
"8015","brilliant-colored",1,1
"8016","joyous",1,1
"8017","nods",1,1
"8018","bedding",1,1
"8019","cheques",2,1
"8020","pilot",3,1
"8021","shortage",4,1
"8022","cashiers",1,1
"8023","squadron-commander",1,1
"8024","savory",1,1
"8025","paymasters",1,1
"8026","flight-lieut",1,1
"8027","mcclelland",1,1
"8028","ace",2,1
"8029","rawlings",1,1
"8030","l,ie",1,1
"8031","vvr",1,1
"8032","licmu",1,1
"8033","re-stock",1,1
"8034","showing",2,1
"8035","esteem",1,1
"8036","irms",1,1
"8037","couple",2,1
"8038","fertilisers",1,1
"8039","cockburn",2,1
"8040","unique",4,1
"8041","intensive",1,1
"8042","reach-terns",1,1
"8043","farming",2,1
"8044","consequent",1,1
"8045","imixiver",1,1
"8046","numb*r",1,1
"8047","soils",1,1
"8048","beer-france",1,1
"8049","year's",1,1
"8050","t""ey",1,1
"8051","cap",2,1
"8052","gait",1,1
"8053","ased",1,1
"8054","considerably",3,1
"8055","selective",1,1
"8056","enclosed",1,1
"8057","barbed",1,1
"8058","height",5,1
"8059","protective",1,1
"8060","vegetables",2,1
"8061","nicely",1,1
"8062","afar",1,1
"8063","dodd's",1,1
"8064","yields",1,1
"8065","hoard",1,1
"8066","everything's",1,1
"8067","egmont",1,1
"8068","plot",3,1
"8069","meas",1,1
"8070","dus*y",1,1
"8071","sandbags",1,1
"8072","mirror",1,1
"8073","beds",3,1
"8074","hob",1,1
"8075","brake",1,1
"8076","stuck",2,1
"8077","brakemnn",1,1
"8078","spiritual",2,1
"8079","surrounds",1,1
"8080","jnen",1,1
"8081","experiences",1,1
"8082","thoughts",2,1
"8083","impressions",2,1
"8084","thick",1,1
"8085","num-when",1,1
"8086","bers",1,1
"8087","refugees",4,1
"8088","arriving",4,1
"8089","vignette",1,1
"8090","exhaus-overland",1,1
"8091","grizzly",1,1
"8092","mlied",1,1
"8093","foch",3,1
"8094","dis-gushed",1,1
"8095","strategist",1,1
"8096","peak",1,1
"8097","kilties",1,1
"8098","tide",3,1
"8099","headquarters",3,1
"8100","shaw",2,1
"8101","havlin",1,1
"8102","stray",1,1
"8103","colli",1,1
"8104","e-strayed",1,1
"8105","compass",1,1
"8106","gadier",1,1
"8107","tbey",1,1
"8108","flock",2,1
"8109","so-called",3,1
"8110","temperature",1,1
"8111","higher",3,1
"8112","blessed",1,1
"8113","ported",1,1
"8114","safety",1,1
"8115","seeds",2,1
"8116","escapes",1,1
"8117","ukraine",3,1
"8118","lave",1,1
"8119","concluded",3,1
"8120","one-sixth",1,1
"8121","rer",1,1
"8122","cultivation",2,1
"8123","crop",4,1
"8124","hotel",4,1
"8125","ilong",1,1
"8126","standards",4,1
"8127","üllee",1,1
"8128","veterans",2,1
"8129","sac",1,1
"8130","doe",1,1
"8131","medium",2,1
"8132","salonica",1,1
"8133","pal",2,1
"8134","ance",1,1
"8135","refusing",1,1
"8136","acknowledge",2,1
"8137","urren",1,1
"8138","nrd",1,1
"8139","tank",6,1
"8140","conning-tower",1,1
"8141","hatch",1,1
"8142","nev/i",1,1
"8143","d.oubtfd",1,1
"8144","lieve",1,1
"8145","c?""fld.ent",1,1
"8146","prevalent",1,1
"8147","tower",2,1
"8148","gurrender",1,1
"8149","bro",1,1
"8150","lun",1,1
"8151","havc",1,1
"8152","se,en",1,1
"8153","deveiope(i",1,1
"8154","ridge",3,1
"8155","dough",2,1
"8156","transforms",1,1
"8157","loosely",1,1
"8158","inner",3,1
"8159","exuberance",1,1
"8160","equality",2,1
"8161","vision",2,1
"8162","idealism",1,1
"8163","strive",1,1
"8164","salute",1,1
"8165","bnly",1,1
"8166","pulverized",1,1
"8167","lucca",1,1
"8168","octroi",1,1
"8169","resource",1,1
"8170","deeded",1,1
"8171","lity",1,1
"8172","oent",1,1
"8173","eec",1,1
"8174","creatures",2,1
"8175","rained",1,1
"8176","ghastly",1,1
"8177","dew",1,1
"8178","oti",1,1
"8179","dated",3,1
"8180","chlorine",1,1
"8181","erne",1,1
"8182","tlon",3,1
"8183","elated",1,1
"8184","ouh",1,1
"8185","tra",1,1
"8186","pling",1,1
"8187","bulkheads",1,1
"8188","subaltern",1,1
"8189","rades",1,1
"8190","christ",2,1
"8191","amen",1,1
"8192","flooding",1,1
"8193","gibraltar",8,1
"8194","engine-room",1,1
"8195","bloodstained",1,1
"8196","regiments",3,1
"8197","ger-and",1,1
"8198","incompetence",1,1
"8199","fatherland",2,1
"8200","eng-recent",1,1
"8201","successes",1,1
"8202","commands",2,1
"8203","scandinavian",1,1
"8204","haig",4,1
"8205","subchecking",1,1
"8206","ject",1,1
"8207","illuminating",1,1
"8208","re-phasizes",1,1
"8209","tageblatt",1,1
"8210","organizations",1,1
"8211","theodor",1,1
"8212","wolff",1,1
"8213","wars",3,1
"8214","attended",3,1
"8215","concourse",1,1
"8216","succumbed",1,1
"8217","hast",2,1
"8218","tranquil",1,1
"8219","sersn",1,1
"8220","visions",1,1
"8221","receptacle",1,1
"8222","essential",2,1
"8223","storing",2,1
"8224","îpirits",1,1
"8225","longfellow",1,1
"8226","poem",1,1
"8227","thii",1,1
"8228","jars",1,1
"8229","tins",2,1
"8230","stalment",1,1
"8231","monthly",5,1
"8232","deductions",1,1
"8233","patrle",1,1
"8234","baye",1,1
"8235","sec-boxes",1,1
"8236","dry",2,1
"8237","etary",1,1
"8238","gtate",1,1
"8239","slips",4,1
"8240","lugm",1,1
"8241","avenge",1,1
"8242","wroo",1,1
"8243","contrast",3,1
"8244","engage",1,1
"8245","willingness",1,1
"8246","bohemia",2,1
"8247","captive",2,1
"8248","revolt",1,1
"8249","tied",4,1
"8250","hated",1,1
"8251","oppres-ton",1,1
"8252","defoirdt",2,1
"8253","rhode",1,1
"8254","group",3,1
"8255","wrs",1,1
"8256","interest-that",1,1
"8257","persistently",1,1
"8258","austro-hungary",1,1
"8259","miseries",1,1
"8260","endured",1,1
"8261","shut",2,1
"8262","momentarily",1,1
"8263","hlkh",1,1
"8264","pec",1,1
"8265","executed",2,1
"8266","moldau",1,1
"8267","buïgl.rjr",1,1
"8268","livestock",1,1
"8269","tetj",1,1
"8270","torts",1,1
"8271","m.uîs",1,1
"8272","leased",1,1
"8273","pa,t",1,1
"8274","grandpa",1,1
"8275","sloan",1,1
"8276","jqr",1,1
"8277","recovered",1,1
"8278","dirt",2,1
"8279","aus-aren",1,1
"8280","sleep",3,1
"8281","reiffans",1,1
"8282","diminution",1,1
"8283","twenty-flve",1,1
"8284","starvation",2,1
"8285","tro-hungary",1,1
"8286","czechoslovak",1,1
"8287","forego",1,1
"8288","convert",1,1
"8289","be-firing",1,1
"8290","built",10,1
"8291","lofty",1,1
"8292","emin-to-day",1,1
"8293","ences",1,1
"8294","bohemian",1,1
"8295","stationed",3,1
"8296","objection",4,1
"8297","lending",1,1
"8298","meeker",1,1
"8299","elbe",1,1
"8300","suc-farmera",1,1
"8301","ridden",1,1
"8302","ceasfully",1,1
"8303","infor",1,1
"8304","numerable",1,1
"8305","canning",1,1
"8306","decayed",2,1
"8307","suppurating",1,1
"8308","gums",1,1
"8309","de-sold",1,1
"8310","cornstalks",1,1
"8311","composing",1,1
"8312","ade-are",1,1
"8313","cutters",1,1
"8314","stored",1,1
"8315","noida",1,1
"8316","tonsils",1,1
"8317","silos",1,1
"8318","em-duce",1,1
"8319","hay",3,1
"8320","herd",2,1
"8321","phasized",1,1
"8322","year-round",2,1
"8323","bel/tl",1,1
"8324","fii/aa/m",1,1
"8325","contri",1,1
"8326","froiy",1,1
"8327","scored",1,1
"8328","lust",1,1
"8329","wednesday",3,1
"8330","sank",1,1
"8331","liners",2,1
"8332","nfloat",1,1
"8333","justifia",1,1
"8334","returning",2,1
"8335","delivering",3,1
"8336","thond",5,1
"8337","loosen",1,1
"8338","eij",1,1
"8339","y,is",1,1
"8340","glave",1,1
"8341","whg",1,1
"8342","impersonates",1,1
"8343","noons",1,1
"8344","rubbing",1,1
"8345","paraffin",1,1
"8346","vvasions",1,1
"8347","insufficient",1,1
"8348","schedule",1,1
"8349","nvisances-so",1,1
"8350","cupboards",1,1
"8351","bacon",2,1
"8352","reactions",1,1
"8353","sponge",1,1
"8354","surely",4,1
"8355","remarked",2,1
"8356","whittall",1,1
"8357","lance-corporal",1,1
"8358","llliil",1,1
"8359","lillllll",1,1
"8360","airplanes",4,1
"8361","northcllffe",1,1
"8362","huns",2,1
"8363","insight",1,1
"8364","learning",2,1
"8365","colloquial",1,1
"8366","humorous",1,1
"8367","slang",1,1
"8368","synonyms",1,1
"8369","perfectly",2,1
"8370","outlook",2,1
"8371","french-english",1,1
"8372","coronation",2,1
"8373","battleground",2,1
"8374","catalaunlan",1,1
"8375","plain",5,1
"8376","claons-sur-marne",1,1
"8377","aetius",1,1
"8378","gothic",1,1
"8379","theodoric",1,1
"8380","attila",1,1
"8381","landrecles",1,1
"8382","besieged",1,1
"8383","prussians",1,1
"8384","fte",1,1
"8385","daley",2,1
"8386","clarendon",3,1
"8387","idle",3,1
"8388","fide",1,1
"8389","outrageous",1,1
"8390","brl",1,1
"8391","imbed",1,1
"8392","release",1,1
"8393","innocent",1,1
"8394","hunger",2,1
"8395","ooo",1,1
"8396","corns",2,1
"8397","carrageen",1,1
"8398","moss",2,1
"8399","k,nd",1,1
"8400","lort",1,1
"8401","mucilaginous",1,1
"8402","bulletin",3,1
"8403","dealers",3,1
"8404","adolf",2,1
"8405","gohr",1,1
"8406","bohn",1,1
"8407","minoki",1,1
"8408","jiart",1,1
"8409","conference",8,1
"8410","invite",2,1
"8411","undercarriage",1,1
"8412","plane",3,1
"8413","brok",1,1
"8414","halifax",2,1
"8415","repairable",1,1
"8416","squad",1,1
"8417","yearg",1,1
"8418","jater",2,1
"8419","approaching",1,1
"8420","soundless",1,1
"8421","panorama",1,1
"8422","trail",3,1
"8423","iridescent",1,1
"8424","trace",1,1
"8425","dally",1,1
"8426","oar",1,1
"8427","lade",1,1
"8428","thunder",1,1
"8429","two-inch",1,1
"8430","type",4,1
"8431","gestures",1,1
"8432","assail",1,1
"8433","cries",1,1
"8434","yanks",1,1
"8435","boob",1,1
"8436","kalaes",1,1
"8437","adder",1,1
"8438","wiser",1,1
"8439","twas",2,1
"8440","berlin's",1,1
"8441","parks",1,1
"8442","a-slttlng",1,1
"8443","benches",2,1
"8444","grudge",1,1
"8445","boasted",1,1
"8446","cheered",2,1
"8447","toasted",1,1
"8448","scratching",1,1
"8449","vermin",1,1
"8450","husky",1,1
"8451","snooze",1,1
"8452","thistles",1,1
"8453","chow",1,1
"8454","hardtack",1,1
"8455","moist",1,1
"8456","shrapnel",2,1
"8457","screams",1,1
"8458","whistles",1,1
"8459","neighbors",3,1
"8460","i'll",2,1
"8461","respectful",1,1
"8462","heave",1,1
"8463","two-pound",1,1
"8464","sport",2,1
"8465","hero's",1,1
"8466","hot-air",1,1
"8467","pedal",1,1
"8468","electrostatic",1,1
"8469","can't",1,1
"8470","strafe",1,1
"8471","fro",2,1
"8472","content",3,1
"8473","braided",1,1
"8474","pause",2,1
"8475","envy",1,1
"8476","fun",1,1
"8477","heroic",1,1
"8478","lesser",2,1
"8479","tasks",1,1
"8480","expression",2,1
"8481","aot",1,1
"8482","wading",1,1
"8483","delightful",1,1
"8484","fjanders",1,1
"8485","fleas",1,1
"8486","tortures",1,1
"8487","register",1,1
"8488","emotion",2,1
"8489","bout",1,1
"8490","near-by",1,1
"8491","lusty",2,1
"8492","consistent",1,1
"8493","i'd",1,1
"8494","mistreatment",1,1
"8495","bri-tiah-amerlcan",1,1
"8496","numerous",6,1
"8497","perhapn",1,1
"8498","heartlessness",1,1
"8499","souplet",1,1
"8500","trogpi",1,1
"8501","battleline",1,1
"8502","bry",1,1
"8503","jonquil",1,1
"8504","glaciated",1,1
"8505","weak",3,1
"8506","lkst",1,1
"8507","tlme",1,1
"8508","sumption",1,1
"8509","fishery",1,1
"8510","unquestioning",1,1
"8511","obedience",1,1
"8512","appar",1,1
"8513","foregoing",1,1
